Ensembl.Transcript.ID	Ensembl.Gene.ID	Associated.Gene.Name	HGNC.symbol	EntrezGene.ID	Length	NumReads	Expected_FPKM	star.htseq.u.count	star.htseq.u.FPKM	star.htseq.ine.count	star.htseq.ine.FPKM	star.htseq.is.count	star.htseq.is.FPKM	tophat.htseq.u.count	tophat.htseq.u.FPKM	tophat.htseq.ine.count	tophat.htseq.ine.FPKM	tophat.htseq.is.count	tophat.htseq.is.FPKM	star.cufflinks.NumReads	star.cufflinks.FPKM	star.cufflinks.mr.NumReads	star.cufflinks.mr.FPKM	tophat.cufflinks.NumReads	tophat.cufflinks.FPKM	tophat.cufflinks.mr.NumReads	tophat.cufflinks.mr.FPKM	sailfish.RPKM	sailfish.NumReads	sailfish.FPKM	sailfish.bc.RPKM	sailfish.bc.NumReads	sailfish.bc.FPKM
ENST00000531074	ENSG00000254732	RP11-691N7.6		NA	580	65838	2329.974085	0	0	51206	1812.15488	51206	1812.15488	0	0	56053	1983.6878	56053	1983.6878	121135.9206	4286.94	121135.9206	4286.94	112777.2273	3991.13	112033.2213	3964.8	2548.65	119470	2113.99195	398.948	10810.1	191.2820321
ENST00000409338	ENSG00000257529	RPL36A-HNRNPH2	RPL36A-HNRNPH2	NA	572	77234	2771.500452	0	0	46546	1670.278116	24068	863.6672045	0	0	31036	1113.710128	23710	850.8205675	121368.9684	4355.26	121166.9311	4348.01	88032.81204	3159.01	83700.0174	3003.53	3310.16	152580	2737.625521	517.284	13816.7	247.9024153
ENST00000624333	ENSG00000279287	AC012005.4		NA	501	95453	3910.698288	0	0	0	0	0	0	1602	65.63375333	1602	65.63375333	152	6.227422289	106597.3254	4367.28	0	0	96011.25671	3933.57	1449.874761	59.4012	2821.04	110474	2263.053454	410.132	9548.17	195.5937062
ENST00000606020	ENSG00000266953	RP11-618P17.4		NA	653	87155	2739.56482	0	0	47297	1486.69838	44054	1384.760353	0	0	53110	1669.419857	53091	1668.822625	139960.0784	4399.4	139960.0784	4399.4	134767.1695	4236.17	132056.6638	4150.97	3188.32	172184	2706.151276	545.625	16708.3	262.5980775
ENST00000623198	ENSG00000280301	AC006328.4		NA	501	16299	667.7681308	0	0	0	0	0	0	752	30.80935238	752	30.80935238	147	6.022572872	108311.9995	4437.53	0	0	95998.56446	3933.05	1410.484851	57.7874	2821.04	110474	2263.053454	410.132	9548.17	195.5937062
ENST00000624491	ENSG00000279115	AC006386.1		NA	406	11971	605.2110543	0	0	0	0	0	0	0	0	0	0	0	0	87912.05736	4444.52	0	0	79656.53024	4027.15	0	0	2198.74	65705.6	1660.920368	188.393	3521.49	89.01698587
ENST00000624575	ENSG00000279274	AC012005.3		NA	406	54282	2744.304273	0	0	0	0	0	0	0	0	0	0	0	0	87912.05736	4444.52	0	0	79656.13465	4027.13	0	0	2198.74	65705.6	1660.920368	188.393	3521.49	89.01698587
ENST00000597961	ENSG00000269590	CTD-2192J16.24		NA	585	76750	2692.929431	0	0	32461	1138.960029	28188	989.033157	0	0	33937	1190.748483	33733	1183.59073	134429.7369	4716.74	134429.7369	4716.74	127209.1198	4463.39	124836.7331	4380.15	3201.33	151628	2660.087972	509.719	13934.7	244.4636074
ENST00000537495	ENSG00000255863	AC073610.5		NA	406	36424	1841.4675	0	0	32777	1657.08819	30346	1534.185503	0	0	33186	1677.765771	31833	1609.362918	95899.17155	4848.32	95899.17155	4848.32	87583.90921	4427.93	87583.90921	4427.93	2408.02	71959.6	1819.010333	207.094	3871.04	97.85298637
ENST00000436428	ENSG00000215183	MSMP	MSMP	692094	670	98545	3018.993972	0	0	0	0	0	0	0	0	0	0	0	0	159469.8915	4885.47	159469.8915	4885.47	150261.6769	4603.37	148294.6899	4543.11	2495.26	138898	2127.617965	428.753	13481.5	206.5075206
ENST00000498285	ENSG00000263620	RP11-599B13.6		NA	460	52943	2362.398563	0	0	4884	217.9316356	4216	188.1244422	0	0	7359	328.3699644	7359	328.3699644	111744.669	4986.22	111744.669	4986.22	108464.1911	4839.84	105713.502	4717.1	2975.09	104595	2333.595355	331.545	7062.04	157.5595749
ENST00000519718	ENSG00000272772	CTD-2410N18.5		NA	483	34371	1460.654469	0	0	24477	1040.192006	22351	949.8439973	0	0	25646	1089.870661	25418	1080.181411	117927.4779	5011.53	117927.4779	5011.53	109554.3594	4655.7	109353.4027	4647.16	1815.46	67903.7	1442.841972	225.607	5056.15	107.4348738
ENST00000624559	ENSG00000278904	AC010879.1		NA	771	97542	2596.807356	0	0	46295	1232.486483	36978	984.4450843	0	0	48629	1294.62329	48470	1290.39032	188856.7485	5027.83	188097.9905	5007.63	177505.8037	4725.64	173598.5756	4621.62	2759.33	180814	2406.856151	702.237	25506.5	339.5228047
ENST00000419137	ENSG00000273303	RP11-944L7.5		NA	476	55677	2400.884835	0	0	37940	1636.035897	30228	1303.481631	0	0	39200	1690.369193	39127	1687.221311	117563.4157	5069.53	117554.8353	5069.16	109729.3022	4731.71	106985.4377	4613.39	2995.59	109996	2371.605226	340.743	7521.3	162.1654822
ENST00000449759	ENSG00000277669	AC009133.22		NA	610	87358	2939.512439	0	0	7131	239.9512718	6793	228.5778978	0	0	8946	301.0242711	8926	300.3512904	151257.5303	5089.67	151257.5303	5089.67	140986.805	4744.07	139613.8088	4697.87	3465.19	172585	2903.659391	606.086	17301	291.0809811
ENST00000429594	ENSG00000277971	XXbac-B562F10.12		NA	644	96960	3090.360856	0	0	41209	1313.435236	35707	1138.072556	0	0	42993	1370.295836	42960	1369.244042	160342.7599	5110.53	160342.7599	5110.53	151105.653	4816.12	149239.4694	4756.64	3605.69	191555	3052.671585	636.961	19228.4	306.4289123
ENST00000623660	ENSG00000279055	TGIF2LY	TGIF2LY	NA	558	90042	3312.175868	0	0	0	0	0	0	0	0	0	0	0	0	142344.4392	5236.11	117570.8833	4324.82	132901.4053	4888.75	91948.06324	3382.29	4493.44	200979	3696.484939	678.337	17659.7	324.804159
ENST00000550437	ENSG00000258052	AC025263.3		NA	548	79230	2967.642295	0	0	52567	1968.951818	48128	1802.684443	0	0	56851	2129.413507	56584	2119.412743	141382.2593	5295.62	141382.2593	5295.62	137724.1046	5158.6	134549.183	5039.68	3577.72	156528	2931.459758	542.603	13864	259.6452908
ENST00000357393	ENSG00000274068	RP11-475E11.9		NA	557	78072	2877.017904	0	0	30291	1116.248454	21078	776.7417688	0	0	31360	1155.64199	31343	1155.015526	148212.6775	5461.76	148212.6775	5461.76	145299.5816	5354.41	141007.6835	5196.25	3456	154240	2841.935915	524.497	13629.4	251.1273428
ENST00000563634	ENSG00000260371	RP11-343C2.9		NA	564	86474	3147.088088	0	0	22338	812.9571167	20425	743.3364271	0	0	27427	998.1634363	27244	991.5034331	151528.5975	5514.65	151528.5975	5514.65	147557.8291	5370.14	145749.812	5304.34	3039.61	137735	2506.326629	492.589	12966.7	235.951541
ENST00000592954	ENSG00000267467	APOC4	APOC4	346	615	98320	3281.475822	0	0	0	0	0	0	0	0	0	0	0	0	169181.4577	5646.51	169181.4577	5646.51	157875.5482	5269.17	156465.8301	5222.12	3864.01	194336	3243.027286	645.407	18579.3	310.0463982
ENST00000600981	ENSG00000268714	CTD-2287O16.3		NA	420	46582	2276.519084	0	0	19614	958.5600728	19516	953.7706934	0	0	22097	1079.907307	21980	1074.189375	116998.3114	5717.85	116998.3114	5717.85	106633.5196	5211.31	104999.8382	5131.47	2944.85	92027.9	2248.757788	286.723	5553.37	135.6999784
ENST00000580062	ENSG00000273173	SNURF	SNURF	NA	796	90498	2333.61049	0	0	0	0	0	0	0	0	0	0	0	0	223549.5312	5764.52	223549.5312	5764.52	210836.5894	5436.7	208217.759	5369.17	4376.1	297443	3834.980359	1036.25	38889.7	501.4111465
ENST00000623781	ENSG00000279824	AC104389.2		NA	411	92630	4626.071031	0	0	0	0	0	0	0	0	0	0	0	0	116939.875	5840.14	2.43195E-06	1.21455E-07	93907.27659	4689.86	39177.52326	1956.58	5240.05	159149	3974.061203	436.538	8265.29	206.390039
ENST00000624653	ENSG00000279854	RPS4Y2	RPS4Y2	140032	792	84776	2197.101873	0	0	0	0	0	0	0	0	0	0	0	0	226245.3471	5863.5	226245.3471	5863.5	215343.4352	5580.96	211701.7475	5486.58	2249.03	151988	1969.502687	525.409	19616.7	254.198643
ENST00000598976	ENSG00000267881	CEA		NA	578	99077	3518.418246	0	0	1601	56.85464448	1452	51.56336276	0	0	1700	60.3703283	1700	60.3703283	167266.1932	5939.95	153344.967	5445.58	152628.0254	5420.12	129498.6332	4598.75	4193.14	195737	3475.502045	656.429	17723.5	314.6980923
ENST00000314357	ENSG00000176797	DEFB103A	DEFB103A	55894;414325	518	66810	2647.367096	0	0	0	0	0	0	195	7.726935843	195	7.726935843	195	7.726935843	150945.1837	5981.25	0	0	141572.8915	5609.87	356.3126517	14.119	3751.81	153152	3034.347893	562.133	13548.5	268.4317699
ENST00000318124	ENSG00000177243	DEFB103B	DEFB103B	55894;414325	518	88233	3496.260155	0	0	0	0	0	0	170	6.736303042	170	6.736303042	170	6.736303042	151781.0131	6014.37	0	0	141527.2137	5608.06	310.6322543	12.3089	3751.81	153152	3034.347893	562.133	13548.5	268.4317699
ENST00000624396	ENSG00000279983	CH17-140K24.8		NA	548	86704	3247.588762	0	0	42897	1606.751881	42897	1606.751881	0	0	48474	1815.644234	48474	1815.644234	162614.0803	6090.88	162614.0803	6090.88	151024.4951	5656.78	149817.2133	5611.56	3915.21	171293	3207.978996	587.843	15019.9	281.2930109
ENST00000600067	ENSG00000269403	CTD-2616J11.11		NA	551	94047	3503.449021	0	0	62894	2342.934094	58205	2168.258958	0	0	65494	2439.789575	65494	2439.789575	174378.0503	6495.95	174378.0503	6495.95	162980.843	6071.38	160606.7492	5982.94	4218.55	185800	3460.720853	706.503	18154.1	338.1392488
ENST00000593999	ENSG00000268434	AC011530.4		NA	558	95810	3524.350524	0	0	50287	1849.796627	48648	1789.50636	0	0	54628	2009.479391	54273	1996.420791	176652.9149	6498.14	176652.9149	6498.14	164567.4844	6053.58	162692.5245	5984.61	4231.94	189283	3481.3675	676.789	17619.4	324.0629456
ENST00000599962	ENSG00000234289	H2BFS	H2BFS	102724334;85236	460	65231	2910.708133	0	0	0	0	0	0	0	0	0	0	0	0	146064.6355	6517.63	0	0	133887.1106	5974.25	0	0	3692.24	129807	2896.094576	400.085	8521.98	190.1319656
ENST00000491114	ENSG00000270099	RP11-248J23.7		NA	492	72306	3016.558061	0	0	49363	2059.391414	30238	1261.509178	0	0	23738	990.3335165	20950	874.0200173	156927.0071	6546.89	156927.0071	6546.89	148335.0672	6188.44	145852.5251	6084.87	3731.49	142848	2979.761609	563.696	12878.2	268.6349543
ENST00000623571	ENSG00000278968	PRY2	PRYP3;PRYP4;PRY2;PRY	NA	444	33053	1528.024678	0	0	0	0	0	0	0	0	0	0	0	0	142074.555	6568.04	0	0	160689.0637	7428.58	0	0	3996.39	134256	3103.295936	427.86	8782.95	203.0158283
ENST00000595676	ENSG00000268465	CTC-273B12.7		NA	443	65587	3038.9006	0	0	39577	1833.756217	32932	1525.867543	0	0	41585	1926.794661	41168	1907.473431	142244.7053	6590.75	142244.7053	6590.75	139994.5163	6486.49	135993.5569	6301.11	3868.28	129574	3001.833491	413.546	8469.15	196.2043165
ENST00000587459	ENSG00000267168	RP11-318A15.7		NA	479	72923	3124.8665	0	0	62849	2693.179582	59948	2568.867119	0	0	67960	2912.194058	67957	2912.065504	154932.4073	6639.1	154932.4073	6639.1	143290.3656	6140.22	142040.0036	6086.64	3892.42	144067	3086.75001	463.593	10300.2	220.6899738
ENST00000597658	ENSG00000268133	AC003002.4		NA	456	85598	3853.0197	0	0	33555	1510.41001	22105	995.0115711	0	0	10827	487.3553622	8825	397.2394081	149911.7007	6747.97	121716.7123	5478.83	102246.7659	4602.43	47502.75934	2138.24	4825.93	167779	3776.115051	521.631	11010.2	247.8008686
ENST00000623841	ENSG00000279944	PRY	PRY;PRYP3;PRYP4;PRY2	NA	444	17283	798.9849788	0	0	0	0	0	0	0	0	0	0	0	0	147897.8891	6837.25	0	0	161809.5596	7480.38	0	0	3996.39	134256	3103.295936	427.86	8782.95	203.0158283
ENST00000476221	ENSG00000273047	RP4-583P15.14		NA	446	66927	3080.129344	0	0	4789	220.4004277	4697	216.1663832	0	0	0	0	0	0	154532.0821	7111.91	154532.0821	7111.91	142099.8275	6539.75	139831.5755	6435.36	3914.56	132272	3043.725765	454.977	9383.56	215.9261472
ENST00000594684	ENSG00000269026	AC003006.7		NA	612	90288	3028.175668	0	0	43495	1458.781905	34430	1154.750224	0	0	31326	1050.644947	29161	978.0328576	218206.3999	7318.44	212561.9383	7129.13	193010.413	6473.39	172743.9007	5793.67	3569.27	178467	2992.808717	595.292	17050.4	285.9272905
ENST00000370453	ENSG00000271949	RP11-302M6.4		NA	654	77499	2432.320527	0	0	44962	1411.140732	36171	1135.233562	0	0	46336	1454.263977	45780	1436.813814	237222.4274	7445.27	237222.4274	7445.27	216044.6016	6780.6	211472.6995	6637.11	2829.96	153108	2402.661527	482.652	14803.3	232.3021617
ENST00000577138	ENSG00000262302	RP1-4G17.5		NA	489	96151	4035.965089	0	0	78859	3310.128558	63253	2655.062347	0	0	63607	2669.921596	58962	2474.946424	188999.0993	7933.29	188999.0993	7933.29	141022.0512	5919.44	135108.8088	5671.23	5000.33	189957	3986.749074	621.858	14116.9	296.2804108
ENST00000624109	ENSG00000279346	AC104389.1		NA	411	91821	4585.668446	0	0	28557	1426.176297	14824	740.3311774	0	0	158	7.890739748	0	0	165027.4425	8241.7	121556.4865	6070.7	144336.589	7208.37	78347.43759	3912.78	4348.17	132061	3297.655006	362.236	6858.48	171.261015
ENST00000606589	ENSG00000272104	XXcos-LUCA11.5		NA	408	93904	4724.179424	0	0	70414	3542.430248	70414	3542.430248	0	0	84046	4228.237177	81391	4094.667826	224895.9113	11314.2	224895.9113	11314.2	223452.8183	11241.6	218400.0049	10987.4	6167.76	185518	4666.576069	508.008	9544.87	240.0945565
ENST00000490623	ENSG00000273154	RP4-583P15.15		NA	3119	8313	54.70724698	1	0.006580927	1218	8.015569207	1218	8.015569207	1	0.006580927	1218	8.015569207	1218	8.015569207	9534.477293	62.7457	9534.477293	62.7457	8831.460844	58.1192	8713.346787	57.3419	55.5351	16373.4	53.87607589	143.958	21555	70.92594182
ENST00000532786	ENSG00000278615	C11orf98	C11orf98	102288414	774	1756	46.5678305	1	0.026519266	1025	27.1822473	966	25.61761063	1	0.026519266	728	19.3060254	721	19.12039054	2702.944377	71.6801	2702.944377	71.6801	2487.116379	65.9565	2433.69484	64.5398	46.9675	3091.46	40.99162451	13.5579	494.413	6.555734847
ENST00000358654	ENSG00000258555	SPECC1L-ADORA2A	SPECC1L-ADORA2A	135	6204	50006	165.4446706	1	0.003308496	4690	15.51684808	4129	13.66078161	40	0.132339856	2898	9.588022548	2830	9.363044793	52253.94846	172.882	51694.17756	171.03	50286.5895	166.373	49653.37134	164.278	171.296	102110	168.9152834	2068.64	617981	1022.293955
ENST00000597384	ENSG00000267952	CTD-2207O23.12		NA	634	3698	119.7236927	1	0.032375255	2041	66.07789531	1694	54.84368185	0	0	2112	68.37653841	2112	68.37653841	6202.700194	200.814	6202.700194	200.814	5824.077692	188.556	5751.553167	186.208	140.094	7305.8	118.2635687	23.8945	709.778	11.48962185
ENST00000468418	ENSG00000278500	AC009336.19		3233	3521	45064	262.7036869	1	0.005829569	5174	30.16218879	5034	29.34604917	1	0.005829569	5541	32.30164053	5541	32.30164053	49056.80188	285.98	49056.80188	285.98	49011.17244	285.714	48293.45211	281.53	322.077	107602	313.6366292	851.98	144110	420.0495774
ENST00000488788	ENSG00000270299	RP5-850E9.3		NA	2714	55899	422.7626875	1	0.007562974	7195	54.41559843	6411	48.48622676	0	0	7366	55.70886699	7315	55.32315532	62055.87851	469.327	62055.87851	469.327	59539.67261	450.297	59478.4533	449.834	433.876	110759	418.8337225	1530.36	199206	753.2949062
ENST00000503322	ENSG00000250641	XXbac-BPG32J3.19		NA	1266	55894	906.2206195	1	0.0162132	19036	308.6344816	17189	278.6887005	1	0.0162132	19692	319.270341	19687	319.189275	72576.66443	1176.7	72576.66443	1176.7	68504.67379	1110.68	67450.59442	1093.59	937.957	106804	865.8173243	497.553	29967.8	242.9369725
ENST00000454207	ENSG00000280148	RP3-468K18.7		NA	1496	86382	1185.20675	1	0.013720529	24012	329.4573462	20248	277.8132744	1	0.013720529	24536	336.6469035	24242	332.6130679	103082.0301	1414.34	103082.0301	1414.34	100224.9974	1375.14	98059.62906	1345.43	1217.83	166027	1138.989147	597.899	42653.8	292.6163533
ENST00000375832	ENSG00000204424	LY6G6F	LY6G6F	259215	920	63169	1409.349251	1	0.022310774	10137	226.164311	8696	194.0144864	0	0	10758	240.0193014	10758	240.0193014	85827.14533	1914.87	85827.14533	1914.87	82722.36728	1845.6	81664.13413	1821.99	1544.33	123669	1379.575524	486.472	21170.6	236.1662308
ENST00000601167	ENSG00000267631	CGB1	CGB1	114335	786	74947	1957.195291	1	0.026114391	12522	327.0044088	10886	284.2812645	6	0.156686348	13671	357.0098445	10183	265.9228474	75280.7129	1965.91	59239.74936	1547.01	48882.24204	1276.53	39693.82188	1036.58	2296.02	153818	2008.431727	534.044	19784.4	258.3287824
ENST00000237275	ENSG00000118491	ZC2HC1B	ZC2HC1B	153918	1002	3130	64.11786765	2	0.040969883	499	10.22198593	365	7.477003735	0	0	538	11.02089866	530	10.85701912	3933.157391	80.5705	3933.157391	80.5705	3975.041815	81.4285	3858.922373	79.0498	122.741	10811.9	110.7405708	54.8838	2605.84	26.69024029
ENST00000591793	ENSG00000267022	ZNF223;		NA	3766	28989	157.9993765	2	0.010900643	3897	21.23990377	2996	16.32916389	0	0	2881	15.7023769	2770	15.09739118	31317.05036	170.688	30733.96552	167.51	29500.0934	160.785	27471.95624	149.731	159.745	57191	155.8546749	849.399	153725	418.9253537
ENST00000421990	ENSG00000108825	PTGES3L-AARSD1	PTGES3L-AARSD1	100885850	2150	46238	441.4312101	2	0.019093871	16123	153.9252433	13316	127.126995	2	0.019093871	16678	159.2237926	16625	158.717805	49534.95214	472.907	49533.48571	472.893	50595.39713	483.031	49438.69089	471.988	479.345	95964.1	458.0815432	1576.1	162224	774.3710435
ENST00000449891	ENSG00000258984	UBE2F-SCLY	UBE2F-SCLY	NA	2902	69878	494.2486742	2	0.014146045	10378	73.40382868	6413	45.35929402	1	0.007073023	6050	42.79178681	5843	41.32767113	71645.18307	506.748	71635.28631	506.678	74707.52306	528.408	73191.48097	517.685	504.448	138036	488.1658747	1406.02	195787	692.4029392
ENST00000483754	ENSG00000248710	RP11-432B6.3		NA	3360	81525	498.0282575	2	0.012217805	13978	85.39023591	12773	78.02900868	0	0	15533	94.88957894	15498	94.67576736	91266.64259	557.539	91211.14981	557.2	89531.63366	546.94	88177.05314	538.665	491.888	156600	478.3270477	2270.37	366373	1119.068425
ENST00000586606	ENSG00000267552	CTD-2528L19.4		NA	704	14815	431.947984	2	0.058312249	8476	247.127311	7138	208.1164164	7	0.204092871	9035	263.4255845	8931	260.3933476	22528.95445	656.857	22528.95445	656.857	21897.42333	638.444	21429.4599	624.8	496.203	29268.7	426.6809301	88.6981	2934.64	42.78136455
ENST00000529166	ENSG00000254852	NPIPA2	NPIPA2	642799;642778	1110	75846	1402.529994	3	0.055475437	5998	110.91389	5916	109.3975614	14	0.258885372	5554	102.7035254	5552	102.6665417	0	0	0	0	41916.28103	775.108	6925.821986	128.071	2140.25	211102	1951.829277	1018.04	53646.4	496.009579
ENST00000590722	ENSG00000267699	RP11-729L2.2		NA	1228	2528	42.25529689	4	0.066859647	1468	24.53749044	1125	18.80427571	5	0.083574559	1510	25.23951674	1490	24.9052185	3565.89379	59.6036	3565.89379	59.6036	3524.918402	58.9187	3464.146319	57.9029	45.338	4994.34	41.73997616	26.1087	1524.62	12.74194437
ENST00000465572	ENSG00000213316	LTC4S	LTC4S	4056	909	5384	121.5748165	4	0.090323043	1071	24.18399488	1071	24.18399488	4	0.090323043	1099	24.81625619	1099	24.81625619	7396.429244	167.017	7396.429244	167.017	7143.780539	161.312	7010.171224	158.295	134.633	10636.7	120.0923895	64.2262	2760.91	31.17172424
ENST00000504764	ENSG00000248672	LY75-CD302	LY75-CD302	100526664	5650	93529	339.7819448	4	0.014531619	6030	21.90641541	4933	17.92111894	6	0.021797428	6262	22.74924931	6238	22.66205959	96659.84325	351.156	96659.84325	351.156	95200.12976	345.853	93611.869	340.083	340.911	184774	335.6331676	9194.04	2500590	4542.202597
ENST00000507450	ENSG00000173678	SPDYE2B	SPDYE2B	729597;100310812	1742	77778	916.4548532	4	0.047131829	4	0.047131829	3	0.035348872	7	0.082480701	7	0.082480701	4	0.047131829	56735.84167	668.516	4.800764234	0.0565672	45744.54325	539.006	19.27419358	0.227107	952.156	152682	899.5227435	1151.46	95826	564.5568333
ENST00000410042	ENSG00000273155	RP11-38C17.1		NA	669	73841	2265.551331	4	0.122725929	47400	1454.302259	39924	1224.927497	4	0.122725929	23639	725.2795588	23104	708.8649658	108480.7433	3328.35	108480.7433	3328.35	106679.331	3273.08	104209.1114	3197.29	2637.14	146539	2248.016864	458.956	14409	221.0447389
ENST00000537262	ENSG00000256632	RP13-672B3.2		NA	567	57198	2070.619212	4	0.144803609	21575	781.0344679	19348	700.4150584	2	0.072401805	22129	801.0897678	12344	446.8639384	96948.41216	3509.62	96000.36949	3475.3	70235.26587	2542.58	66817.6715	2418.86	2520.19	114936	2080.393455	391.257	10356	187.4482723
ENST00000522212	ENSG00000259024	TVP23C-CDRT4	TVP23C-CDRT4	100533496	2833	58851	426.3926668	5	0.036226459	7749	56.14376603	5784	41.90676768	399	2.890871422	6945	50.31855144	5736	41.55899367	71761.08506	519.93	69480.15553	503.404	53892.65355	390.468	50084.11129	362.874	460.029	122781	444.7920853	2026.08	275378	997.5969804
ENST00000588605	ENSG00000167644	C19orf33	C19orf33	64073	520	18617	734.867109	5	0.197364535	14350	566.436215	11889	469.2933909	1	0.039472907	14670	579.0675452	14659	578.6333432	36655.01508	1446.88	36655.01508	1446.88	34080.33771	1345.25	33238.49447	1312.02	662.252	27163.1	536.1032596	105.546	2554.05	50.40788902
ENST00000615989	ENSG00000248920	USP17L19	USP17L19	100287404	1677	77469	948.1943039	6	0.073437966	6	0.073437966	6	0.073437966	1386	16.96417025	1386	16.96417025	1386	16.96417025	23903.43966	292.57	7.232741124	0.0885263	64167.70817	785.391	1577.96036	19.3137	508.25	78273.8	479.0223915	595.045	47652.4	291.6246127
ENST00000506502	ENSG00000275740	RP11-449H3.3		54439	3311	85028	527.1148334	7	0.043395162	7508	46.54441089	6921	42.90541659	314	1.946582981	3119	19.33564432	2881	17.86020882	93230.55415	577.965	92389.65395	572.752	87948.83634	545.222	86553.19689	536.57	534.691	167668	519.7128587	2465.3	391994	1215.045938
ENST00000540229	ENSG00000257046	RP11-545J16.1		NA	2451	91935	769.9101122	7	0.058621535	15379	128.7915116	12130	101.582745	7	0.058621535	14804	123.9761712	14154	118.532743	107467.7256	899.989	105114.5119	880.282	98293.81023	823.162	90010.93257	753.797	780.252	179141	750.1085953	3173.89	372825	1561.112403
ENST00000382287	ENSG00000185894	BPY2C	BPY2C	442867;9083;442868	1206	74428	1266.7517	7	0.119138791	7	0.119138791	7	0.119138791	5145	87.56701103	5145	87.56701103	1767	30.07403469	78879.17914	1342.51	9.072888816	0.154419	68251.57419	1161.63	2360.059211	40.1678	957.042	103370	879.6697697	558.569	32024.1	272.5223244
ENST00000490491	ENSG00000260238	PMF1-BGLAP	PMF1-BGLAP	100527963	1007	45833	934.2245357	8	0.163065832	31516	642.3978458	26304	536.1604562	1	0.020383229	34383	700.8365634	34354	700.2454498	58228.75261	1186.89	58228.75261	1186.89	58756.14697	1197.64	57077.31581	1163.42	1022.27	90548.1	922.8313298	411.611	19642.4	200.1877689
ENST00000413834	ENSG00000248919	ATP5J2-PTCD1	ATP5J2-PTCD1	100526740	2491	88311	727.6851792	8	0.06592023	7851	64.69246574	6511	53.65082721	4	0.032960115	7937	65.40110821	7835	64.56062528	147743.4165	1217.41	147740.9893	1217.39	140671.8392	1159.14	139243.4462	1147.37	1104.92	257999	1062.959589	2275.36	271674	1119.300786
ENST00000549185	ENSG00000203546	RP11-176H8.1		NA	3860	73260	389.5669134	9	0.047858343	7765	41.29111496	6043	32.13421864	140	0.744463116	5624	29.90614688	5608	29.82106538	80092.99417	425.902	80089.04502	425.881	75327.86891	400.563	74037.81171	393.703	394.161	144733	384.8156434	1914.75	355227	944.4764259
ENST00000537167	ENSG00000256029	RP11-190A12.7		NA	610	92978	3128.620018	9	0.302841319	57178	1923.984549	54562	1835.958672	9	0.302841319	59460	2000.771648	59460	2000.771648	159214.3706	5357.41	159214.3706	5357.41	150118.1217	5051.33	148770.3862	5005.98	3688.11	183688	3090.462012	615.114	17558.7	295.4166594
ENST00000441369	ENSG00000259288	PAK6	PAK6	56924	3878	22673	120.0061873	10	0.052929117	3716	19.66845993	2864	15.15889915	2	0.010585823	3769	19.94898425	3720	19.68963157	24624.44247	130.335	24624.44247	130.335	23585.12795	124.834	23308.53161	123.37	120.925	44615.5	118.0729513	320.271	59695.5	157.9815056
ENST00000598884	ENSG00000167774	NDUFA7	NDUFA7	NA	580	83083	2940.266061	11	0.389284531	30111	1065.613319	24968	883.6051059	4	0.141558011	31559	1116.857319	31552	1116.609592	140906.1898	4986.6	140906.1898	4986.6	142891.5243	5056.86	140439.3848	4970.08	3860.15	180947	3201.812181	634.877	17202.9	304.4010389
ENST00000374525	ENSG00000241978	AKAP2	AKAP2	445815;11217	6866	71930	215.0347834	12	0.035874008	1669	4.989476624	1613	4.822064586	9	0.026905506	1745	5.216678675	1735	5.186783668	72503.07783	216.748	72503.07783	216.748	67411.92661	201.528	67876.8872	202.918	216.543	143081	213.8703729	6959.13	2301470	3440.123057
ENST00000493662	ENSG00000255152	MSH5-SAPCD1	MSH5-SAPCD1	401251	3991	58709	301.9433088	12	0.061716597	10740	55.23635451	9955	51.19906044	12	0.061716597	11079	56.97984838	11060	56.88213043	61781.82486	317.747	61781.82486	317.747	60359.12815	310.43	59349.41596	305.237	401.943	152733	392.7567101	1243.38	238541	613.4141173
ENST00000596400	ENSG00000269533	AC003002.6		NA	630	16625	541.6560012	12	0.390969745	9837	320.4974486	7830	255.1077587	54	1.759363853	9673	315.1541955	9049	294.8237687	26651.76047	868.336	26141.85912	851.723	24743.55143	806.165	23860.51636	777.395	629.519	32583	530.7903003	107.568	3174.49	51.7137311
ENST00000370649	ENSG00000249967	RP11-548K23.11		NA	1848	68381	759.5142655	12	0.13328514	15582	173.0707548	13505	150.0013184	3	0.033321285	16170	179.6017267	16102	178.8464442	80167.85642	890.432	80167.85642	890.432	78197.22414	868.544	76888.42108	854.007	791.386	135094	750.2509483	1007.12	88969.8	494.0980119
ENST00000596831	ENSG00000268163	AC004076.9		NA	664	45833	1416.813415	13	0.401862728	25593	791.1440605	20261	626.3185172	228	7.048053991	24521	758.0058417	24507	757.5730665	68158.79683	2106.96	67856.00686	2097.6	69753.94352	2156.27	66491.51107	2055.42	1640.25	90343.6	1396.374058	281.649	8774.41	135.6195514
ENST00000419194	ENSG00000226023	CT47A6	CT47A6	728062	1298	36462	576.5915174	14	0.221388877	14	0.221388877	14	0.221388877	1984	31.37396661	1984	31.37396661	1939	30.66235951	5511.761995	87.1602	17.81769729	0.28176	58445.41134	924.226	2597.320186	41.0727	622.808	72864.8	576.1234381	340.014	21004.7	166.0788197
