gene	max	min
APOPT1	0.717456271539684	1.08221312800083e-07
DYRK4	0.717093038018084	7.12793069013173e-09
PLG	0.708952139975521	2.10086248486618e-05
ANXA2	0.700810412899027	3.98712680649282e-08
ZC3H10	0.700238270379359	4.83888710434144e-06
MT1M	0.697338225645116	5.83163501488571e-06
FAM153B	0.694802039264766	6.13584070148221e-05
TMEM59	0.693867242000778	5.3543393718769e-07
PRODH	0.693541204987526	6.7048559067473e-05
ABT1	0.691270327043695	2.81562235571187e-05
WDR12	0.68807683889735	4.10870908584826e-06
SUGT1	0.687863687352478	2.96932045174003e-07
RPL18	0.685480508607121	5.9424648313211e-08
TMEM185A	0.68488156185217	1.35203362612302e-05
NKD1	0.67949276580709	0.000131005183210853
VRK2	0.678138775130718	1.61978198311985e-05
ZFYVE21	0.673252502963535	7.35656248203043e-05
UNC5CL	0.672581572614775	6.23147658647127e-05
ZNF22	0.670885691983759	8.47500323608585e-06
RPL36	0.661781690686325	1.09681772997305e-07
CA5A	0.659638630812778	0.00027260493435044
ADM5	0.657298974062706	3.53578763023776e-06
C19orf68	0.65575593120778	6.27070358301118e-05
RNPS1	0.655163913871707	2.41977260255766e-05
COA1	0.649698592640894	6.84897321079347e-08
ITGAE	0.648725389132345	4.7091144317335e-08
CREB3	0.647636116389629	9.62162167894576e-06
A1BG	0.635853884533071	4.75599627325352e-06
SSR2	0.633611044823898	3.081069271893e-05
PIEZO1	0.62845897230787	6.55704638878873e-05
WDR48	0.627846488394184	1.42137121339481e-05
HOXB4	0.627100569052543	5.30077897131775e-08
MESDC1	0.620957336324314	7.39702572571943e-06
CACNG4	0.615375694463928	4.48211829224832e-05
PDLIM3	0.614669912180834	2.29592028526682e-05
TMEM115	0.612837571315861	1.00930588224912e-05
ZNF706	0.603443488588532	1.14781133042641e-07
LRPAP1	0.601874385705421	2.18058901282348e-05
GSN	0.601331976346319	6.76243497430562e-05
RAVER1	0.596844170010183	1.89482790826645e-05
MRPL22	0.581192430172372	4.72276271867855e-07
NPM1	0.580443514306977	1.82700582840312e-06
APOBR	0.573391045418458	1.63612732251295e-08
MRPL52	0.570561481026732	2.05145311671373e-06
BTBD6	0.565583236386461	1.29751033011161e-05
COX6C	0.558749218447381	8.75208046480225e-07
PDE7A	0.555005396430811	4.14916694735368e-06
PDPR	0.546746925487085	1.18318796915595e-05
RNF103	0.546343634768489	1.05085202064537e-05
SP100	0.543725706418544	1.24702391812725e-05
MGST1	0.543101982583101	1.25026138775297e-07
UBA52	0.542414995467013	5.020332949357e-08
EIF5B	0.538035459275674	1.70877176053352e-05
RCN2	0.530876427810916	6.30078600059036e-05
RPLP2	0.525446457245065	5.46546230992817e-05
DNAJB9	0.516077436133217	4.2764736730927e-05
FOXF1	0.511169709052168	3.90476095564196e-05
CHMP4A	0.510629057961605	1.48119893577103e-05
PIGP	0.50565628397235	9.27545369400207e-08
ZNF638	0.498776458966444	2.52797182893616e-05
RPS9	0.497720424213458	1.39885884209434e-07
CSF2RA	0.488822643401348	2.22537589529281e-05
LNPEP	0.483024495911386	1.79316924002748e-05
TRAPPC1	0.481930270159763	6.98965349137382e-05
RPS15	0.469402311561844	5.77295774562003e-05
TRAPPC9	0.445105756070159	4.83576677812181e-07
WDR27	0.436999630644781	5.84695437799709e-06
VAPA	0.432470534371027	1.40319606600769e-07
SYNE1	0.429997146891842	2.67166145255793e-05
NUP93	0.428168272006276	1.03042885184479e-05
SOD2	0.418617369916836	4.4381875079047e-05
CNOT1	0.410833790669833	6.27600290821206e-05
AKR1C1	0.40430269040306	2.12235401164662e-06
FIBIN	0.402411498623527	1.11061599898932e-05
KIF9	0.393396890337367	1.28149492439888e-06
PPP2R5C	0.391979949731229	3.08323550957113e-05
NDUFS7	0.377088470700374	1.4532187549321e-05
FN1	0.368182067538914	1.14226829861508e-05
H2AFY	0.361944076063716	5.57109968823966e-07
ATP5G3	0.351645354061588	7.18821134171321e-07
LYRM4	0.346402863400133	6.74401473688135e-06
P2RY8	0.344179965680191	2.01571780156229e-07
FAM45A	0.338457742636608	8.86285068979475e-06
ISG20	0.334085226923625	1.12220711301347e-06
IQCC	0.317202276148767	6.757314946082e-05
RPL12	0.312307990449128	2.80722268541922e-07
RGS3	0.264131713516019	1.64476469075581e-05
FAM200B	0.262398423732231	2.19123518983011e-05
HDAC2	0.247156400496735	3.02876225832804e-06
GNAS	0.23920509830586	1.25669664488015e-05
SLC39A4	0.232897909275665	5.79233178705785e-05
SPATA21	0	7.955062173437e-07
LRRD1	0	3.4817188971914e-06
