gene	corr_XENA_Toil	corr_Piccolo_Lab	corr_Recount2	corr_MSKCC_norm	corr_MSKCC_BATCH
MCRS1	0.953403408864485	0.996555362276005	0.998113887623246	0.973526459737567	0.959619368700732
PRPF40B	0.95751604896528	0.956936150896081	0.938991881320203	0.965349327592909	0.885410172122919
FAM186B	0.890647322842723	0.937424687407619	0.954422192729307	0.911432577005708	0.90226829067369
FMNL3	0.975041881312497	0.997279765915535	0.953517735576208	0.991061950453108	0.986781405278128
TMBIM6	0.937955837470005	0.99778054768726	0.998356706944057	0.891963803680408	0.840531029708609
NCKAP5L	0.981506060430581	0.998223593586309	0.999006029951253	0.991350844548745	0.943394382112006
BCDIN3D	0.961622821257192	0.996674587069217	0.988703898663543	0.93556259097429	0.902573579373126
FAIM2	0.950341643344626	0.98856360678633	0.996871557847059	0.957380453559724	0.956431582458784
AQP2	0.904624919570292	0.897235088769032	0.951578650842101	0.908094175998675	0.905386102568151
AQP5	0.983989373953243	0.965637431451732	0.99156522111521	0.986196432462884	0.983074703999726
AQP6	0.931137088520919	0.92922981888405	0.944926405845055	0.909135067876178	0.898755453070782
RACGAP1	0.989711451884266	0.999252244564308	0.995873031853052	0.989483973852069	0.985686372079176
SMARCD1	0.935395226744442	0.997518135744997	0.998160606310021	0.955764562557857	0.941098744460404
GPD1	0.987595234790423	0.997546235028712	0.998975641732514	0.990062666157224	0.983939601202818
COX14	0.964332286660008	0.997986232724744	0.998409033062331	0.979801974769679	0.975298636421508
CERS5	0.948939640846677	0.995438985651864	0.998655884332874	0.976538984541624	0.95118848781362
LIMA1	0.989401240461039	0.999330392370966	0.999088414234467	0.993995423593089	0.975546480118065
FAM186A	0.852214081959682	0.643866886951781	0.977357626489346	0.879483018395202	0.862238519439605
LARP4	0.918779380031745	0.997586172463296	0.995137924188302	0.954242602123997	0.948187401136012
DIP2B	0.975589988619087	0.999064466322284	0.999149321249176	0.992355139621078	0.984743102842064
ATF1	0.815837536511252	0.997083685622587	0.996057947687548	0.847756590570128	0.810015280621274
METTL7A	0.993233060774867	0.999546028217828	0.999612728541303	0.994306680525634	0.991776168993267
HIGD1C	0.302750576351782	0.72667695740691	0.755615486733698	0.322663496780963	0.320411526294163
SLC11A2	0.964675519871405	0.998407638885829	0.999269311312775	0.981065656747147	0.971406344574789
LETMD1	0.970056497257218	0.996221765050648	0.999130358454639	0.982291391735391	0.967596864320726
CSRNP2	0.972998739604208	0.998707860890659	0.99909530228763	0.984942973091586	0.971090866030733
TFCP2	0.96233323320361	0.998135811698431	0.998758711062564	0.975652428237932	0.966602978930539
POU6F1	0.950601438645344	0.999206788231431	0.999439315685274	0.95803002627405	0.911293748310506
DAZAP2	0.924263182957524	0.996236038697423	0.996306841705224	0.948960525550563	0.918284216099929
SMAGP	0.990714532398449	0.998045394143737	0.998708934829891	0.992811458605708	0.947866079185291
BIN2	0.993120595394355	0.997703076229843	0.99855484528905	0.995305027241655	0.986022735715555
GALNT6	0.993683691326928	0.999658649897425	0.999881890563838	0.993511018189091	0.988665867141039
SLC4A8	0.956878843094606	0.985425845366913	0.999102548294269	0.970262196853459	0.966724341361382
SCN8A	0.944066524249737	0.994274933642548	0.996410954160681	0.949184696979366	0.943677694846938
ANKRD33	0.912885397805458	0.839607508093573	0.930906166293593	0.917692809536998	0.91383674495762
ACVRL1	0.987780080754977	0.999393406053434	0.999440081337099	0.985225510350554	0.965428050154274
ACVR1B	0.982971324821579	0.998568021046023	0.999042955887401	0.98662608891738	0.957773991285237
GRASP	0.984232601499553	0.99844877300673	0.998535382588655	0.988260485119356	0.964284640515937
NR4A1	0.991925543824348	0.997216721969851	0.997321798035737	0.99537740356117	0.989948783992981
KRT80	0.995451100332953	0.997156297386323	0.995815120012667	0.996717209652675	0.994248592450146
KRT7	0.994698667246973	0.997733001670905	0.968983679386822	0.995032980147465	0.992010066970814
KRT86	0.94467327436283	0.606298289683956	0.829290207094095	0.945590752773771	0.937541729226378
KRT81	0.978273600274767	0.976340932161399	0.972071726448474	0.985706763755586	0.983723509966909
KRT83	0.94943117259332	0.853023664652694	0.783871970365472	0.952049253844724	0.948328234944492
KRT85	0.845397539378106	0.714684692805798	0.527600092789362	0.847301586401166	0.822833503752115
KRT75	0.974403675028962	0.856251177651153	0.848458770094867	0.975952428282984	0.976069102830963
KRT6B	0.983009283296458	0.958535498907502	0.913844515899467	0.984515140442261	0.98272633844271
KRT6C	0.981454176829538	0.91947127946742	0.908108697648668	0.983040473867063	0.979931276875644
KRT6A	0.987236203018011	0.92978649632713	0.953276558315103	0.989801452050824	0.984218398956881
KRT5	0.990389364111479	0.9912687951151	0.983369823889313	0.99125605663932	0.983839151827746
KRT72	0.877744706800352	0.734646987134498	0.544846572699563	0.885418193015853	0.87973224830447
KRT73	0.816609273960837	0.584005804265573	0.423291384711089	0.82187179376858	0.812810310517691
KRT2	0.938486319233547	0.853390044414348	0.762774508802661	0.94402204908583	0.930050503314141
KRT1	0.968448717555313	0.927855195530478	0.905812535874794	0.971159580010078	0.961183810274778
KRT77	0.940199136491646	0.786639123363833	0.822199384814875	0.942300484245509	0.938783546735041
KRT4	0.98004739719717	0.962986064085039	0.916964298779582	0.983102778263633	0.966357197324317
KRT79	0.947760907732339	0.852409770622013	0.70840838431908	0.952203683957491	0.950126394460378
KRT78	0.959173014778011	0.929505112789238	0.868159596429887	0.961350278922808	0.954896892333088
KRT8	0.989477815938818	0.999242895432217	0.990121201117224	0.994838452632142	0.929163193918298
KRT18	0.988177848312362	0.998878527357994	0.996805999174402	0.994984056735376	0.878503052784056
EIF4B	0.941116642828251	0.987037574336842	0.991779438961747	0.956813543900763	0.942698408069449
SPRYD3	0.981914688386749	0.99816242431643	0.998559672973715	0.984920663016426	0.976091344268821
IGFBP6	0.992021822480063	0.999778059807003	0.999758262125801	0.993917521635188	0.990183894535682
SOAT2	0.886073255595693	0.91469681326726	0.974852473133474	0.893290816556764	0.881856754119596
CSAD	0.984706165177384	0.998373766394329	0.998947445644244	0.990200299921545	0.920938817366622
ZNF740	0.928357937490957	0.99672284817163	0.903614035800564	0.978015100181329	0.952366939113743
ITGB7	0.97291264806676	0.978680602049668	0.977732846458895	0.960265341740731	0.938004509873338
RARG	0.992876242646778	0.999549593425173	0.999704860024293	0.994619599545644	0.987254863607554
MFSD5	0.962311544998285	0.996764210550156	0.998168769201479	0.974511199919549	0.95305750595205
ESPL1	0.987145056386975	0.999421436332432	0.998830995439436	0.988724086816482	0.968850472171863
PFDN5	0.968536066219497	0.995168323028249	0.998517521371972	0.983956808947985	0.983420989248751
C12orf10	0.957166121490047	0.997841444569755	0.998472603908042	0.977637762900714	0.972306497540288
AAAS	0.96155008042764	0.994514363950731	0.998347764389116	0.965294524763428	0.910152276858303
SP7	0.881852738705438	0.749335141137605	0.8856862057225	0.889397046570794	0.887727815786368
SP1	0.957966412738205	0.998319873408677	0.998129907649834	0.975289316004962	0.967520526651442
AMHR2	0.897866285404347	0.926990340860363	0.959662126842287	0.905957048564969	0.905469954860259
PRR13	0.940133096368448	0.992000216900223	0.994068917633173	0.967044413738899	0.925553107019054
PCBP2	0.884000539469251	0.937428018088845	0.968037628957883	0.914882513720883	0.89899872985071
MAP3K12	0.977910938953946	0.996888326661532	0.556035855876572	0.983626172971759	0.922055038720671
TARBP2	0.966715820310935	0.995050578275607	0.99850739687126	0.974852445515579	0.958972250238204
NPFF	NaN	NaN	NaN	NaN	NaN
ATF7	0.826866602845806	0.991566259396882	0.97819806056015	0.866147358815412	0.839344922526756
ATP5G2	0.943210738543179	0.996766143119173	0.998358456806362	0.980269183517018	0.968567033121609
CALCOCO1	0.970575629378299	0.99740033172187	0.999382162944865	0.975562306681755	0.942172482596729
HOXC13	0.987516020669879	0.964027712714329	0.98070719296851	0.989376862175141	0.989522485488129
HOXC11	0.982548854442126	0.961949872895455	0.98118889743371	0.984110183665862	0.983238915417579
HOXC10	0.982838618196768	0.984159220135609	0.991951792611844	0.985212198896019	0.982962112398131
HOXC6	0.98855576668984	0.991427576439064	0.992397993473462	0.990398766774309	0.983735019467412
HOXC9	0.983383619394083	0.981440529472737	0.987672363117652	0.985340302541412	0.983130899644089
HOXC8	0.974611683820018	0.960404209487413	0.975710034811694	0.969970872022522	0.967402802846426
HOXC4	0.988653039868351	0.993954204364279	0.990145761228226	0.808838862249824	0.808179617186402
HOXC5	0.934575831941924	0.816051125030219	0.816591582568973	0.940810092394153	0.93731519480175
SMUG1	0.905696702348194	0.996175957472688	0.998222482578945	0.910971765090249	0.893527695495598
CBX5	0.942489835704758	0.998388709486715	0.999389697988369	0.953675603100463	0.941402225478389
HNRNPA1	0.95280277068726	0.893972442521648	0.971405969613107	0.959554104115103	0.954739792193955
NFE2	0.982573973485279	0.983963465786392	0.993881312561947	0.986636342239333	0.979173706289381
COPZ1	0.84790379067713	0.996488651825424	0.998237031551553	0.861704906539324	0.811228516331292
GPR84	0.990767426303491	0.987658089054395	0.998643240803394	0.992890362278355	0.988705538925282
ZNF385A	0.984668977304719	0.999556094876559	0.999542634127432	0.992375610446238	0.990267707290268
ITGA5	0.987822947167701	0.999285774681419	0.998832072453715	0.992170028010435	0.937524611232325
GTSF1	0.955354128905749	0.977648369028086	0.978120875638532	0.963491698669896	0.958261661341566
NCKAP1L	0.990596107582868	0.997936388525062	0.99955366442494	0.994703157272935	0.991165939704955
PDE1B	0.99182637075206	0.998146302956292	0.998641901997062	0.994164512836071	0.972265271503344
PPP1R1A	0.978640509347003	0.984765265283039	0.928855625049612	0.980491957066476	0.976139472304223
DCD	0.831194463718242	0.873459878294466	0.754218256478261	0.832038732735669	0.828512844374849
MUCL1	0.964041868178392	0.986270660340579	0.993789702900066	0.96797506482064	0.965365507885166
METTL7B	0.997339135137556	0.997477816194863	0.995154227351413	0.998020654643145	0.981762157261485
ITGA7	0.979406867917088	0.999216258184172	0.998135932730113	0.985085957910506	0.943656536879328
BLOC1S1	0.942197637832019	0.991546602822141	0.980519867674601	0.968616675393859	0.953542318393683
RDH5	0.969035536985091	0.976739875478549	0.967636956086931	0.97265278807813	0.961258908457335
CD63	0.972329430939335	0.998574900325061	0.999293860566843	0.98491679394449	0.975428486423642
GDF11	0.944420698394792	0.990084001898424	0.994195143603068	0.965048126887256	0.948668311781907
SARNP	0.63583786099781	0.685213894346007	0.701130574254624	0.640404704337983	0.618624274949134
ORMDL2	0.959151542259608	0.996375582282585	0.908044905106968	0.969237548095025	0.93255364675615
DNAJC14	0.97417161568377	0.966292043200095	0.949445595956123	0.973848440791623	0.959812047537488
MMP19	0.991375707757988	0.998811501476781	0.812960361113694	0.993272521766296	0.976775478568905
DGKA	0.980709120279849	0.999212229222933	0.999304368809402	0.987824574539977	0.977546863211841
PMEL	0.962082217313046	0.997628602983638	0.899570980895177	0.94997545610708	0.942744313081792
CDK2	0.963060630199397	0.997943853117345	0.99800382712416	0.965506071174151	0.955097148361137
RAB5B	0.95114121001236	0.997117719122428	0.997255387985043	0.838711514014296	0.828419222022672
SUOX	0.988593791372931	0.998901297246686	0.999484439078414	0.989504992665626	0.984804168536819
IKZF4	0.96146183026378	0.998942132378867	0.998867382482683	0.981433433930752	0.95686466116255
RPS26	0.886849907785571	0.629880203843988	0.903074231437784	0.973287265580008	0.960254714947034
ERBB3	0.986833052548827	0.999611072150716	0.996839128842352	0.99017065326728	0.973734103736907
PA2G4	0.892413852761268	0.985519061888168	0.988739905916925	0.924510169264601	0.912015625532903
RPL41	0.870865546792522	0.849285679972978	0.919004281090087	0.926012844118704	0.922257367379666
ZC3H10	0.91017450376053	0.985787601638956	0.997822798908438	0.972008178613515	0.954488913289318
ESYT1	0.927014693540767	0.997621371995498	0.998653096094623	0.961447371384291	0.939874775709104
MYL6B	0.96519163827994	0.998533364288516	0.683141849049651	0.979863231538151	0.975529538409544
MYL6	0.941040755683889	0.984777510507783	0.990459885421166	0.954807097303321	0.942530921904026
SMARCC2	0.957125167431984	0.971453193752707	0.995252575237475	0.978461140305136	0.955110489245723
RNF41	0.924394034370058	0.997907925398497	0.999139274719144	0.955074075255843	0.946086258120415
SLC39A5	0.9506866066947	0.989336661907011	0.972613305763073	0.953078650230955	0.928515184743377
ANKRD52	0.974167793392894	0.998694541001604	0.998992039549012	0.983875026795098	0.965921879615411
COQ10A	0.984034206005738	0.99676595673494	0.998515006872913	0.987343168860446	0.957839334873199
CS	0.967331132875502	0.99334678442432	0.997024312973983	0.979396301620546	0.964196910285803
CNPY2	0.944971827122316	0.957242104264818	0.962098430839489	0.926720155089049	0.910286000756817
PAN2	0.964617413985847	0.998796957526881	0.999132722242438	0.976210707282355	0.888808878274922
IL23A	0.945188931675427	0.996669602959925	0.993368760485413	0.961678251100887	0.956243192159921
STAT2	0.976532937424373	0.997790137087814	0.997918992323967	0.983147117707961	0.934019151922608
APOF	0.88371000399386	0.894586205584832	0.892461668010867	0.88660790621219	0.885359619510129
TIMELESS	0.991775586598405	0.999058942403363	0.99930733378145	0.993703801313022	0.983724520633177
MIP	0.83548558470808	0.823520012092729	0.31951300086089	0.846289918691812	0.836780658716357
SPRYD4	0.941959957254391	0.964333552348205	0.89400389066731	0.947247385867913	0.929502385020667
GLS2	0.910475729552418	0.944973272252912	0.945817631290276	0.937520286420248	0.933244657038149
RBMS2	0.950993483229735	0.998598007775929	0.993676303061887	0.932550754704594	0.936341319458312
BAZ2A	0.934937687350135	0.998385686119424	0.997991681628794	0.964614251989756	0.935475793207919
ATP5B	0.94810239634431	0.997854008750702	0.995578567783182	0.968394941589198	0.947078416981378
PTGES3	0.948022944267767	0.996394722968845	0.994962096268541	0.967338165251243	0.949438558259719
NACA	0.956437491249264	0.991559912215195	0.996230848764015	0.958667876215787	0.948936317081411
PRIM1	0.985031550594992	0.996253508981265	0.998709821878026	0.988739439717394	0.976971190856883
HSD17B6	0.990308287626692	0.995997854409601	0.981131480675341	0.993726033830531	0.985595051434605
SDR9C7	0.963122555740253	0.966028259786134	0.980596157106321	0.966707325595579	0.963595460273349
RDH16	0.990695160008016	0.986558155397155	0.996527298023244	0.99474933096231	0.982360934162771
GPR182	0.868446190095057	0.816116680682351	0.980401110907656	0.802190419116583	0.793089387498092
ZBTB39	0.979473892228708	0.998593983462601	0.999065003487512	0.989959560568669	0.975204601836667
TAC3	0.908878446227032	0.93969801592612	0.850802725949284	0.911538145823195	0.909964121263057
MYO1A	0.93755322058658	0.986536743373268	0.994239349714046	0.942004965431748	0.911631692525015
NAB2	0.993500929400289	0.999278656729041	0.999398354340356	0.994806818392925	0.975002906266123
STAT6	0.964058087719923	0.997872957346436	0.998892497433281	0.974812603688079	0.952511062679954
LRP1	0.930269167836775	0.999395870541056	0.999509247013123	0.968749121662176	0.947377633279168
NXPH4	0.987245583239631	0.994306817940108	0.998731530340117	0.99716323071682	0.993296475184133
SHMT2	0.970988397565793	0.99887110783376	0.999230110238288	0.979672476297551	0.970916407267355
NDUFA4L2	0.9963913382693	0.999835397052403	0.999151319376065	0.998035360195104	0.992582274601046
STAC3	0.978718065235305	0.998550460342053	0.99649978670373	0.981864282984568	0.972873473496083
R3HDM2	0.877296142198473	0.974176738766977	0.98118783781746	0.939588530200209	0.924690419849792
INHBC	0.904563144059833	0.970216975646197	0.976071293478913	0.912094468303252	0.902598965983407
INHBE	0.935475827312262	0.965888161854778	0.988762125355098	0.942027176580214	0.937777651586736
GLI1	0.926816329792883	0.989961089226099	0.997902928867725	0.928688097047511	0.920058838795696
ARHGAP9	0.980201467601819	0.999254593926292	0.998412847207556	0.983671613900121	0.976657192989179
MARS	0.856744844202659	0.997368032764706	0.988159179234449	0.937382553117008	0.88844242607197
DDIT3	0.991125256136842	0.999163243779889	0.997731703455065	0.993677320177452	0.979818632573081
MBD6	0.917486252052875	0.998320546955911	0.997775829756363	0.957989551999538	0.904608243357756
DCTN2	0.84323961648907	0.994709149746926	0.99746081198706	0.85885486251027	0.842125540929846
KIF5A	0.971630517192435	0.955849059862631	0.976147594619591	0.973973644462315	0.960893828401164
PIP4K2C	0.976445014805896	0.998423491815176	0.996912139024961	0.981834615036875	0.970676093023131
DTX3	0.99332318623565	0.999279228782259	0.999407535283578	0.995353420732097	0.963896250606825
ARHGEF25	0.98873914275599	0.998027787221123	0.999087503042254	0.991482119770339	0.95352609849311
SLC26A10	0.766455209035277	0.585396762805761	0.551741670927263	0.760323913065898	0.685805388450217
B4GALNT1	0.98618867438012	0.986144718173498	0.989157084676657	0.988179672220182	0.971504733077863
OS9	0.948308854876666	0.995039707369041	0.993073352412292	0.966121731938474	0.94533177894199
AGAP2	0.967227177911835	0.997798829678104	0.806740795235493	0.977890476556265	0.969039888884612
TSPAN31	0.966887572733371	0.995516546937345	0.672959924126406	0.981256683007159	0.976519530795595
CDK4	0.975111248781481	0.980222972484774	0.953776530754992	0.958244331846866	0.95285269054114
MARCH9	0.982386226450343	0.998016072726559	0.999333992424689	0.987590062243001	0.971928277362524
CYP27B1	0.97818294140204	0.998185887666635	0.953321555044292	0.987949116742848	0.979059441010888
METTL1	0.96083804738547	0.997385385521147	0.997661904647833	0.975073453953052	0.967061412987553
TSFM	0.931518798464002	0.993284598356217	0.991949900299178	0.954856831739571	0.940587625682559
AVIL	0.950042626440343	0.995390511630319	0.991665451738312	0.963163500839428	0.935489540985282
CTDSP2	0.966501059758066	0.998341088768585	0.99894275822132	0.975735911407855	0.96639157611039
LRIG3	0.987957681027573	0.999385389774297	0.99949479321348	0.995331709583871	0.992680482381055
SLC16A7	0.973854730478123	0.949195707268239	0.997857246727351	0.931356678627323	0.922642460633268
FAM19A2	0.869070031268376	0.911126050342829	0.996884257233914	0.876725219578018	0.86024715189155
USP15	0.851151897582182	0.996149250277103	0.996947929939355	0.894018934655629	0.837741445595761
MON2	0.919422261434393	0.997620265392274	0.99781616308985	0.958097514578118	0.917366251466445
PPM1H	0.996116574756534	0.999749298786666	0.999519595775424	0.997122695921601	0.991876474741629
AVPR1A	0.987555549487179	0.95093621155788	0.999330208444648	0.893517386144172	0.879053063142218
DPY19L2	0.973687004791806	0.988762264793962	0.988728027564907	0.977830475037167	0.953081215342095
TMEM5	0.967157325948059	0.992333458614116	0.998344288539843	0.976312241913889	0.964379204543584
SRGAP1	0.967592710173263	0.998255399499575	0.999280733274089	0.987018952294991	0.97931018474752
C12orf66	0.943473488919528	0.951235336343081	0.997755720240118	0.974722493384422	0.963925016282781
C12orf56	0.956470871526431	0.946340933058555	0.978958964388327	0.943503920847678	0.940316033418109
XPOT	0.955195165231068	0.993381344370682	0.997541250910019	0.968383457432872	0.953094533518734
TBK1	0.946901713017123	0.997022526669865	0.995824047681034	0.970429471985792	0.950938267030814
RASSF3	0.983652015030267	0.999167703367997	0.999164734862891	0.991001228866863	0.982335200963933
GNS	0.986378059844004	0.998565681105336	0.998669340900328	0.991401465375177	0.984231156677216
TBC1D30	0.972517419760948	0.993907422917019	0.999743432059266	0.973345506092217	0.962325180036483
WIF1	0.972470633910425	0.979684866241665	0.989351265140287	0.97386524142682	0.971509997044854
LEMD3	0.957001277187163	0.998275843915756	0.997693465794408	0.976773069117298	0.967403421275664
MSRB3	0.992400798956396	0.99957888483962	0.999673856968156	0.991653150162087	0.981694724917702
HMGA2	0.975700743058711	0.981345090614253	0.984885047902942	0.977871237136903	0.970843337440077
LLPH	0.933454244808808	0.971064324258216	0.992354564195691	0.948201224512785	0.929466311203786
TMBIM4	0.919106623630968	0.982715579058444	0.935841681633492	0.933116188490887	0.923571586690699
IRAK3	0.983000090622556	0.999152770496541	0.999399043217552	0.993857824089309	0.973720355253015
HELB	0.932744892901904	0.906404647218321	0.996218729287825	0.900939526074594	0.891029245794866
GRIP1	0.946952101222693	0.97369827519296	0.982589899549798	0.949766963274979	0.942418761025703
CAND1	0.948753851705215	0.994309191457295	0.99856971320094	0.962257256205026	0.953161995225315
DYRK2	0.926779269038918	0.986701430971192	0.998334365527126	0.949445890197364	0.924659951357059
IFNG	0.969998181397792	0.980285800864299	0.993712458004666	0.974291958673602	0.964833956859212
IL26	0.891270885898953	0.965501473505082	0.97242793242778	0.89471017491746	0.89379864750399
MDM1	0.963458100006093	0.998524836255644	0.997581784009541	0.977496207229553	0.92291529425851
RAP1B	0.961169318217682	0.930442592679717	0.959015951175461	0.969761836552779	0.961437888555069
NUP107	0.966182814196506	0.997856936512443	0.998880715235577	0.973527149423499	0.964291119051693
SLC35E3	0.921769051579558	0.962455892487234	0.998682870961619	0.939166486854911	0.922491325666201
MDM2	0.871647426329432	0.995269436627745	0.997438287079093	0.880155378810975	0.871004881474996
CPM	0.97200007488246	0.999537137563463	0.994439713827772	0.974560121273949	0.960099828825047
CPSF6	0.84883734889754	0.99791930881892	0.998597127782725	0.876668921067617	0.855281170464255
LYZ	0.997596503318941	0.998186475585032	0.998041050387969	0.998026572574219	0.977382112184086
YEATS4	0.978688651101075	0.998345220241749	0.9969305623668	0.983343134472952	0.970757933091425
FRS2	0.954486856738593	0.999040821798132	0.998866933840443	0.970438846208266	0.96065769623843
CCT2	0.982110560049	0.998486365515632	0.999157607491584	0.985216409230634	0.975737125323366
BEST3	0.951211275465978	0.930690017300028	0.985825333830093	0.954051884382861	0.951589643826286
RAB3IP	0.910134517771722	0.999284931716426	0.998925399595376	0.938771461859498	0.912155583472721
CNOT2	0.899819974660413	0.996060203941966	0.998123509015253	0.946724968207945	0.934288273058331
KCNMB4	0.979727640097369	0.998950262666494	0.999395646521074	0.982065921386051	0.971132914623433
PTPRB	0.982517233836101	0.996951966029896	0.999113937698271	0.983737528626365	0.980374891036329
PTPRR	0.984839882290836	0.991433809937328	0.906404178320636	0.985356436208129	0.969668327905793
TSPAN8	0.991378111696522	0.995899120629884	0.997993717271999	0.991460916528927	0.979210339584194
LGR5	0.979745323333581	0.971608488324421	0.994671178017294	0.980992976383023	0.969095778938016
ZFC3H1	0.891557888927183	0.994954938240336	0.996143661891403	0.927983361011011	0.843066031352747
THAP2	0.76511611977917	0.979719680295485	0.933843670211315	0.777225827648775	0.746026726370154
TMEM19	0.887600160713731	0.995756919820603	0.997036845933387	0.902634513668545	0.884991459502208
RAB21	0.837947509311875	0.974549673672403	0.997527369496027	0.886530066795502	0.871975722332886
TBC1D15	0.934473298410166	0.99762076107344	0.998240298733686	0.952582782877303	0.940473316491637
TRHDE	0.93278441478792	0.984524928965287	0.991405389184862	0.95489582668628	0.948502662950146
ATXN7L3B	0.975870876048343	0.997670053757881	0.997812898051591	0.981561488496425	0.960023725178767
KCNC2	0.965619368337752	0.859722320352765	0.934591277557309	0.966924997676591	0.965599003615328
CAPS2	0.928421876185761	0.93520619395427	0.998507783614491	0.946647668727075	0.940926406875554
GLIPR1L1	0.513617128467094	0.881204937921243	0.948821391822879	0.526344462897458	0.518238604778568
GLIPR1L2	0.957383551653714	0.947879866447628	0.99216874083614	0.940172372820028	0.929633212185035
GLIPR1	0.951380858526336	0.997503084901557	0.899985876533696	0.967534943014199	0.960116404546127
KRR1	0.78712419118202	0.930862085283525	0.92816737748959	0.794968942749103	0.760511732146865
PHLDA1	0.990985057746191	0.999151419560786	0.998986654017448	0.996665056121582	0.98889640623981
NAP1L1	0.954406618079448	0.995171331321113	0.997625693046996	0.970230633658633	0.953192071107315
BBS10	0.972480133027619	0.998533782255702	0.99700624820141	0.986210535992823	0.972205844764491
OSBPL8	0.952877738036856	0.998962239826856	0.996724003031467	0.97991847551721	0.975974603884736
ZDHHC17	0.930587800373697	0.998096922356965	0.998539298551973	0.968436076291143	0.92066335136947
CSRP2	0.995067668815278	0.998943790973124	0.999176409062198	0.996082867722662	0.985327543031313
E2F7	0.988551068292647	0.99478408537037	0.998899704045947	0.989671275445454	0.980915358718687
NAV3	0.951835735467378	0.997254083626758	0.998771314611798	0.961343688647056	0.948752859478574
SYT1	0.987012537335095	0.997474513160097	0.99867467183697	0.9882398782228	0.98280075721327
PAWR	0.854102889434924	0.858293731186796	0.996837980093786	0.864236046474508	0.84742102760349
PPP1R12A	0.90736521245592	0.997920406002574	0.997076255562423	0.942125932860138	0.917365803461602
OTOGL	0.911026593315404	0.980818460397736	0.991096941053568	0.920822782732511	0.895125062343148
PTPRQ	0.91042231147135	0.959809077898152	0.987907953617661	0.887642012405137	0.88335975349272
MYF6	0.938328115964654	0.919555281499338	0.972254015767911	0.940805039616668	0.939805756028351
LIN7A	0.981511853669251	0.972958242971089	0.999678190623865	0.983328669621523	0.980152869537275
ACSS3	0.987071058115602	0.994352521939829	0.991124270561805	0.989301248056545	0.984825482681634
PPFIA2	0.86396955006718	0.894144256883979	0.890339138691861	0.91740300877234	0.898238977768387
CCDC59	0.95715041015092	0.994863747306097	0.995947295709904	0.961703315159637	0.94167010772234
TMTC2	0.987623611464084	0.996850955774877	0.999341042927918	0.992846788878375	0.9809552371428
SLC6A15	0.962010970732172	0.975039267545457	0.991202062374187	0.964643327539129	0.960946960240909
TSPAN19	0.949656942961328	0.919933274150346	0.957274415082862	0.953593018279622	0.952057763397722
LRRIQ1	0.952370638248064	0.98387108423438	0.988341674424944	0.956503515426389	0.951381459497385
ALX1	0.973177604463862	0.967329082046977	0.980586281791257	0.976955099303376	0.976325644814965
RASSF9	0.991037327011208	0.971657764472548	0.998937581104722	0.973182029986188	0.968566501266562
NTS	0.984362815368601	0.994477447091303	0.997083260544202	0.988286813569603	0.984040536464068
MGAT4C	0.919895898428602	0.902338670381396	0.984658003684422	0.913740005411003	0.907837262023993
C12orf50	0.717398735977008	0.59993931391856	0.755810627962376	0.730131225481292	0.72110951578748
C12orf29	0.833106978866529	0.996464622291258	0.985335137273734	0.866746986356754	0.852507202753741
CEP290	0.934247817532989	0.998714841094238	0.988481046662187	0.957984430031857	0.920316624678729
TMTC3	0.966138851170391	0.99913128295169	0.997084738696715	0.986130737791244	0.979659890204588
KITLG	0.98782359766694	0.999699266858613	0.998558654803946	0.99197627566797	0.988708922439191
DUSP6	0.980099085505614	0.997843899489365	0.998251619997031	0.982699753971316	0.977054935554697
POC1B	0.965144222004294	0.997968153152166	0.997380256252427	0.97996680051128	0.971466351548871
GALNT4	0.879443975972591	0.979704162624445	0.832509493376785	0.884803588342698	0.871851562296388
POC1B-GALNT4	0.70520633023027	0.543830068188344	0.633781323039936	0.527437735057781	0.513767873426017
ATP2B1	0.953026584142489	0.998922895661244	0.998351084957962	0.972362356366703	0.958706389522129
EPYC	0.969870259973173	0.984369868705253	0.989316685128767	0.971954322543326	0.970240194723858
LUM	0.997281519132882	0.999849665320629	0.999792541826087	0.997897552140004	0.994509990903192
DCN	0.995280866761493	0.999003395614008	0.999889998384021	0.997111981600573	0.994359661317289
BTG1	0.927320348525883	0.998030808678251	0.997088636242548	0.987291285746391	0.983065251241191
CLLU1OS	0.915539826402581	0.941391339908857	0.959329085615379	0.914192692649709	0.913361177874058
C12orf74	0.967041198224274	0.956981930904359	0.976913006819694	0.974049304712015	0.968293757190657
PLEKHG7	0.93074285774496	0.944416505237173	0.914494385637176	0.933450264700793	0.927353045109869
EEA1	0.942880356204496	0.99860940510505	0.99358090894042	0.976312938937915	0.968897062610921
NUDT4	0.980666738305809	0.896213395462146	0.990978664232779	0.986044354333445	0.98120266947848
UBE2N	0.922315190720655	0.996558432858109	0.995470475804708	0.943730405477981	0.923539703159431
MRPL42	0.819780816270536	0.96331165586534	0.996345412790719	0.837742720086929	0.809656657204288
SOCS2	0.992739791680423	0.999301866976684	0.999079272188707	0.994643557881876	0.988013985008841
CRADD	0.982684977624709	0.990467139665358	0.998090981164138	0.981574124691424	0.977300367280695
PLXNC1	0.983977162335424	0.99961800020802	0.999470010663522	0.993632417851222	0.987837352484264
TMCC3	0.990348418941859	0.999581455242058	0.99935798632656	0.993118209214336	0.981749184419258
NDUFA12	0.961630149534153	0.996375364128393	0.996376762180878	0.967579426532022	0.952876372020981
