gene	corr_XENA_Toil	corr_Recount2	corr_MSKCC_Norm	corr_MSKCC_BATCH
CALCA	0.95075569201831	0.920813647397527	0.950381292404702	0.919832121864622
INSC	0.966982500601153	0.981462261678995	0.966898431823558	0.912062455787326
SOX6	0.945332591650332	0.993624428185135	0.948273857161157	0.793916707638859
C11orf58	0.906242156916592	0.973645358548232	0.948266660930864	0.817370789276795
PLEKHA7	0.96979828714638	0.993775413615944	0.974421806527442	0.80264422650486
RPS13	0.939185339949251	0.981095895196881	0.953126006048356	0.809061908264715
PIK3C2A	0.968863854493698	0.992057466412337	0.971565334975476	0.712300598563602
NUCB2	0.970901624474796	0.988523550209161	0.973880238490346	0.820501659438666
NCR3LG1	0.989438936861915	0.995574783658668	0.989803446192741	0.82815450244453
KCNJ11	0.978829508097135	0.993770971008606	0.978080555754624	0.845303229506818
ABCC8	0.966783968646345	0.991443021638746	0.967693997669679	0.797401604364745
USH1C	0.961573675004559	0.961774839709878	0.963416584946112	0.918260925534957
OTOG	0.852013053512126	0.808561200603181	0.848127698940191	0.797378206997964
KCNC1	0.885380360049306	0.917068024472982	0.88886602123935	0.777147170032106
SERGEF	0.961862998088491	0.993508304905997	0.968431140730813	0.882995592296784
TPH1	0.968537266385212	0.994998522116909	0.961526537209398	0.755124406024393
SAAL1	0.866239101974747	0.970687794441215	0.885953303377959	0.739908084408654
SAA4	0.828354467128782	0.881427590651616	0.820346012035886	0.807326294793394
SAA2	0.967210368188235	0.968174652967569	0.964795365689165	0.925882993337884
SAA1	0.986376066321099	0.977969684531847	0.985443105077606	0.929717648798365
HPS5	0.961030264562596	0.99002982435192	0.968819723731396	0.713350482771206
GTF2H1	0.908388068202781	0.982813865621126	0.911593291813824	0.742928701509173
LDHA	0.985935793769247	0.994655889265388	0.98627985052303	0.740811326275658
LDHC	0.93156944007474	0.826762121988819	0.930770924673857	0.919511933150653
LDHAL6A	0.772261986229549	0.694285242827707	0.775991714397175	0.751207452768458
TSG101	0.850033697026362	0.971493249892133	0.910031309478034	0.712307881201298
UEVLD	0.937961512600607	0.985361444762433	0.943146364089529	0.76955039104173
SPTY2D1	0.944436092454213	0.977530195386869	0.943170752322797	0.751611971767858
TMEM86A	0.834106743240614	0.812932487430232	0.848301937373782	0.770050292661512
IGSF22	0.797713014484496	0.973366809585633	0.787145697643394	0.716640489911674
PTPN5	0.982407862842962	0.970912647615286	0.982025089833817	0.930369072865773
MRGPRX2	0.962412546886179	0.943166030347313	0.962429377860778	0.951159759888408
ZDHHC13	0.990007619081844	0.984621647721979	0.990462613671262	0.916993155036606
CSRP3	0.925516976531372	0.826438446945597	0.925944698930047	0.805291071510219
E2F8	0.966837308273225	0.956688165244474	0.966251745425734	0.914327067110599
NAV2	0.982291250017178	0.996720814201635	0.986575395737253	0.842924591707552
HTATIP2	0.972529004736211	0.991720295592777	0.977637550091013	0.784891519830563
PRMT3	0.972688760184771	0.990817415166672	0.979261259269996	0.853614658897153
NELL1	0.95562871624695	0.936633478062701	0.955201464505883	0.940028867673669
ANO5	0.993230023248127	0.997111179875532	0.994379052237086	0.879857734533229
GAS2	0.979150156550483	0.975006315737989	0.97835437877369	0.841733319915755
SVIP	0.882714036409284	0.990415073285754	0.90914192449291	0.776652241552388
CCDC179	0.808658215696671	0.728536815031586	0.808843276531877	0.798067790915897
LUZP2	0.952292320896557	0.932529190346142	0.951689653752965	0.934631132304242
ANO3	0.850513002683094	0.631244968713026	0.849450898541205	0.788463212678587
MUC15	0.936825064528184	0.920732247607497	0.938057442254342	0.926050645662534
SLC5A12	0.922250161986688	0.928942571419278	0.923329011531065	0.840216648566536
FIBIN	0.995887125906538	0.998059091636767	0.996869044106125	0.925080823556302
BBOX1	0.980649607826721	0.955785934784237	0.980471117173523	0.967854818190203
CCDC34	0.966972972599497	0.993079003493746	0.971939815812355	0.912690827363161
LGR4	0.97762716425235	0.99452958113263	0.980280970472317	0.913795485177718
LIN7C	0.930769008883244	0.970405493219311	0.942395370246606	0.624508115078965
BDNF	0.942024387466883	0.993265542604868	0.943032195527715	0.88284364821637
KIF18A	0.957883961244207	0.966996709589204	0.958854309514042	0.894500552096578
METTL15	0.938006020267684	0.975495331988683	0.913451631020513	0.67884178745175
ARL14EP	0.925925415310978	0.98903707950513	0.919436678254383	0.814593667289198
MPPED2	0.989415057296364	0.996634880953468	0.988520361869808	0.925237982914542
DCDC1	0.957705262060539	0.971506449109221	0.957614668534317	0.899875116192254
DNAJC24	0.940580071202545	0.965979689797249	0.942525029352934	0.727535871341759
IMMP1L	0.848217906981836	0.963754808964339	0.8526534981762	0.737214258026198
ELP4	0.953444838586209	0.981859925509593	0.960825600849797	0.711750652143723
PAX6	0.412713861031184	0.247164216443652	0.437703783737729	0.368770849877624
RCN1	0.980314537463088	0.993015131208582	0.983582751748621	0.763303470002182
WT1	0.971882286289265	0.919550987123194	0.971701442556502	0.948842317257278
EIF3M	0.927494724670608	0.957394867902293	0.943892980891022	0.777314370646277
CCDC73	0.527099396232033	-0.101251438278718	0.526569633502631	0.453958521360904
PRRG4	0.995717430397024	0.997479486780282	0.996514608384188	0.924074323608024
QSER1	0.949332094181228	0.986265364735645	0.958095136492526	0.774427114517262
DEPDC7	0.989078060098295	0.994637599511433	0.990639793103779	0.919539665694888
TCP11L1	0.970502399569579	0.950007543080363	0.973349390394957	0.75832823256891
CSTF3	0.916307456891175	0.960117261245869	0.923886242053488	0.633023810721828
HIPK3	0.982628097577114	0.994503527198227	0.985083875890451	0.819963959295246
KIAA1549L	0.958660753083123	0.98331910854788	0.958518079128108	0.889120779225942
C11orf91	0.801280745233666	0.743817881895646	0.799099019899714	0.769535340449527
CD59	0.958434208433068	0.992728589606138	0.968447004952931	0.792962177851922
FBXO3	0.696998283435207	0.97697709391753	0.753227377320063	0.617406377263789
LMO2	0.992333509384986	0.997009647408263	0.993748247222033	0.886459999410307
CAPRIN1	0.936841403838513	0.983351503426684	0.949560504347815	0.720560630178817
NAT10	0.905091939169586	0.985375984731684	0.936958923894463	0.73500583284774
ABTB2	0.988348553619915	0.993913275461756	0.990657918223953	0.744850282997042
CAT	0.984993617138242	0.995931099735593	0.988630821709655	0.906732793434794
ELF5	0.981114717449402	0.943762906917787	0.981297364709159	0.959603155875586
EHF	0.988464950476131	0.983176728806072	0.988292704086577	0.939601091306687
APIP	0.961968040311001	0.986325965457281	0.968299433756423	0.80619473027477
PDHX	0.930287343355406	0.975854657857916	0.943661830905011	0.777002519042319
CD44	0.972981458010688	0.997714602902241	0.976254674386125	0.87428518388455
SLC1A2	0.954600828377368	0.981546056277529	0.954497334877632	0.791247219021048
PAMR1	0.994487186598939	0.998081799384236	0.994527558135562	0.936687595154879
FJX1	0.980615965663266	0.994167703315226	0.977595174791085	0.814887538283511
TRIM44	0.928237584652511	0.873456022702223	0.969783124678422	0.773744056296096
LDLRAD3	0.990267265221062	0.996273858807418	0.991604574953389	0.873719747771163
COMMD9	0.904090070120615	0.967457416898798	0.87843489416027	0.624632595845486
PRR5L	0.980371398178273	0.997887210894767	0.981138094481483	0.845471812064005
TRAF6	0.935827569808611	0.98703633981619	0.949234764223431	0.655792619813594
RAG1	0.634729534358723	0.411053071336	0.63404660398261	0.597449303558438
RAG2	0.490880811119746	0.690850635030436	0.478473488334299	0.540099166249559
C11orf74	0.984139801637085	0.995376402765707	0.987189211352494	0.922810209121843
LRRC4C	0.986440003570891	0.986198634365868	0.988270168862192	0.919839254278903
API5	0.914250757201952	0.976106518654982	0.926475540862991	0.709668270226305
TTC17	0.947487927607271	0.987002769763558	0.954018962080246	0.548280776914293
HSD17B12	0.952455176392541	0.972752090285278	0.962486722233141	0.657346006756676
ALKBH3	0.932437696759209	0.984697713719188	0.947212091353689	0.77522308000266
C11orf96	0.0331252073784086	0.035924050989684	0.0336035474187492	0.0402041913737548
ACCS	0.977905611482594	0.989659408051141	0.979635188526613	0.611543921643418
EXT2	0.964222652576801	0.990171593681449	0.969680799306224	0.759928636745347
ALX4	0.955579145277843	0.938651007730629	0.956725694493516	0.923430518513165
CD82	0.985679125730523	0.996722709633026	0.97931180337562	0.841098188399138
TSPAN18	0.958255324563031	0.950850641618165	0.959903137011728	0.904459957590957
TP53I11	0.981164552382198	0.976031446721858	0.98216264892036	0.833666527159443
PRDM11	0.980222194206199	0.950558498170247	0.984405751864235	0.869430673758374
SYT13	0.981098387937663	0.972549742218339	0.981316095433043	0.884288677957082
CHST1	0.994729458647434	0.997635799436189	0.994722161056056	0.92095173839238
SLC35C1	0.980502940623346	0.994473485098825	0.989229524148709	0.783123869868228
CRY2	0.976523049867034	0.994298633120455	0.979046445008911	0.77879220549727
MAPK8IP1	0.987463927388568	0.995923172085728	0.98747247733232	0.860004374951084
C11orf94	0.456288742013409	0.533463705904318	0.280490430725686	0.278670590407689
PEX16	0.926519768790582	0.978317346320194	0.9418937817542	0.662414859169818
PHF21A	0.951979972614828	0.993576652892177	0.950615255535286	0.75012890728888
CREB3L1	0.995062453213507	0.998475897523835	0.995859791783523	0.895149158981898
DGKZ	0.947202400790001	0.968135492793904	0.953859175743335	0.630544561726387
MDK	0.993952568298023	0.997887697707382	0.995012545254016	0.925962613627638
CHRM4	0.944273511644926	0.910887213933419	0.939807139226289	0.923464156084527
AMBRA1	0.911622494716762	0.983727162184286	0.914177073194171	0.725926384536053
HARBI1	0.938503653129649	0.713540443175729	0.935613342713063	0.752398603233851
ATG13	0.822637814663134	0.97859421169338	0.844424646045788	0.591165376760182
ARHGAP1	0.96943161960496	0.990693133026936	0.974911257434309	0.805357235943053
ZNF408	0.923531653638922	0.979756751197193	0.930885103432514	0.680136728578377
F2	0.953587997400647	0.926913358495746	0.953745071795253	0.904869393440292
CKAP5	0.867379967792248	0.981193781048592	0.839991469081006	0.705394645503848
LRP4	0.979230312613899	0.996022394966183	0.983541419509672	0.870163533226247
C11orf49	0.977509636952287	0.984089015529299	0.980778163359004	0.880517035269152
ARFGAP2	0.796722500941363	0.860920577474618	0.801879458360738	0.600799990254748
PACSIN3	0.983893232318701	0.994082927382232	0.986844609664434	0.882960642258211
DDB2	0.932243221761518	0.974461495513773	0.975308290040859	0.815191427011191
ACP2	0.971767832775047	0.989066898167929	0.976389243222438	0.69642277526516
NR1H3	0.98641063561027	0.996171767413977	0.989976064746016	0.84909929658352
MADD	0.928556701891367	0.9880243617382	0.938644095064902	0.550303558609208
MYBPC3	0.981709659886414	0.956255099469367	0.982449687282739	0.576851078470281
SPI1	0.994802071280577	0.996850418839194	0.995671168443345	0.923084267255285
SLC39A13	0.985876468078416	0.995944108932978	0.988157493966189	0.78904369974277
PSMC3	0.945463122397875	0.985823048305609	0.944630147380553	0.74900608526303
RAPSN	0.856134934855066	0.945737927727374	0.858036016239787	0.714911100341834
CELF1	0.894117757917223	0.98510995088504	0.901908370427313	0.423012255097733
NDUFS3	0.942938135304463	0.949335909202385	0.959038717678827	0.786623793321093
PTPMT1	0.871767500875413	0.82161400048882	0.880642539555405	0.694149912976221
KBTBD4	0.900912524202378	0.853929204913303	0.0910132883933304	0.101082350679216
FAM180B	0.952362815196308	0.922095279271831	0.95239480827046	0.936329298003799
C1QTNF4	0.982547984385938	0.980799070669405	0.977530669807915	0.804489264781575
MTCH2	0.928777278720238	0.98892770339669	0.941925788689942	0.712953567715643
AGBL2	0.944166936816178	0.994634171929275	0.947618392562821	0.750145600290456
FNBP4	0.956292238842481	0.990447196725465	0.959424383316678	0.564542097888506
NUP160	0.963700668534258	0.988386280945643	0.968162085639219	0.706845378887345
PTPRJ	0.972986956186182	0.970895265827768	0.991020389943035	0.854439889565323
FOLH1	0.97324961288232	0.985268215558954	0.976475999699845	0.849148338188449
LRRC55	0.966869891908339	0.953702541219233	0.967932007455814	0.940010532104231
APLNR	0.996025191127906	0.997691832139291	0.996305434222312	0.896041621129537
TNKS1BP1	0.787588151278683	0.985292656302219	0.889886568297163	0.724141175776252
SSRP1	0.952503372819359	0.981384716257137	0.961895968480725	0.773162603572236
P2RX3	0.893507464632165	0.823969585788321	0.893535091613099	0.886685669082966
PRG2	0.667397150300553	0.89139763913856	0.668932055971189	0.610260431307618
SLC43A3	0.967511200850768	0.975013526825404	0.979853813908517	0.891351615728262
RTN4RL2	0.979389335257581	0.998004188441468	0.982437319022379	0.914818685232343
SLC43A1	0.990455547001731	0.996222504868229	0.992035175268888	0.826561024262822
TIMM10	0.942147324707697	0.978617443346243	0.948874994251048	0.750108337921002
SMTNL1	0.867799653138866	0.939896613841489	0.936091988565404	0.680646263773515
UBE2L6	0.975689545469944	0.991510694274252	0.977792072749362	0.819811510917964
SERPING1	0.991568315460273	0.99752993225235	0.992845584531678	0.886481689303435
YPEL4	0.96730269610067	0.963333261516909	0.968056809580637	0.842077345841907
CLP1	0.97697578753257	0.980415629825973	0.978016852988925	0.779711638356946
ZDHHC5	0.958608961680238	0.983683559091936	0.968198646299084	0.719680467935097
MED19	0.954399297078009	0.983013910921117	0.962506776111649	0.717368901533391
TMX2	0.931162477692715	0.97464033025373	0.942053699795446	0.668079400756014
CTNND1	0.973125390090853	0.988337514708277	0.979255117803933	0.75769483779797
LPXN	0.98582391596536	0.994481786916164	0.98809619879336	0.866178045074769
GLYAT	0.939541090744731	0.894248431103909	0.940081462772883	0.933851408944209
GLYATL2	0.959183682093585	0.927525751890576	0.959226789000383	0.926148435724171
GLYATL1	0.9320469395511	0.919922898005259	0.936103639232405	0.908313823164039
FAM111B	0.964689366407064	0.968225853984484	0.963555029793023	0.892451223434407
FAM111A	0.981058193098473	0.994483467691204	0.984094270809284	0.696138539165731
DTX4	0.932438451107965	0.93472614833538	0.932409290448507	0.75581416347793
OSBP	0.931192548314304	0.973061292482561	0.945678118749822	0.540028948568725
PATL1	0.948664985892486	0.981441513093288	0.956514279216837	0.389470763040862
STX3	0.97857790185067	0.994341953314977	0.977716978067225	0.731734078781916
MRPL16	0.945507405440223	0.973302076035317	0.956506323408699	0.79415393924264
GIF	0.937632469327555	0.923791126344019	0.938038043933086	0.860808319412423
TCN1	0.967575415744549	0.938047940720041	0.967869912287613	0.913336214078241
MS4A3	0.963574451564752	0.884398917170545	0.96427910605573	0.928938019117987
MS4A2	0.928085812835928	0.915019066778606	0.971594460955114	0.955208667142292
MS4A6A	0.988164798513073	0.994814514309097	0.990047198427159	0.943141743313511
MS4A4E	0.927707961762915	0.942248358627264	0.918579252172291	0.771190366166184
MS4A4A	0.988545553034794	0.994694589646842	0.989053627696811	0.945683399562293
MS4A6E	0.89526705076291	0.623204259500238	0.89422165722602	0.883994121615126
MS4A7	0.985109004711229	0.996771898272118	0.985287446543416	0.933453308990274
MS4A14	0.991890971108157	0.993214364523355	0.99225855297995	0.833073550684343
MS4A1	0.970249409846328	0.976610799175363	0.970829757120521	0.834928644672575
MS4A12	0.970512843489417	0.900522043147502	0.970006202609914	0.957766600553005
MS4A8	0.976067384168591	0.938367493713741	0.976489460764155	0.957973836742157
MS4A15	0.973388631764221	0.916139394036806	0.973422269052443	0.957065772601787
CCDC86	0.947845579299051	0.961668837221262	0.952878090890488	0.836262863138603
PTGDR2	0.711185725958604	0.648677198955805	0.711647681297277	0.708286328483514
ZP1	0.859433370074685	0.90952977427894	0.86229824402156	0.823663390642723
PRPF19	0.935908085024199	0.980424004152348	0.945000692098855	0.781638659291641
TMEM109	0.934775342726989	0.992493921429306	0.96536521936248	0.821091686308941
TMEM132A	0.962414677710045	0.982302600973811	0.965245551836624	0.857494507104584
SLC15A3	0.972948888982121	0.993437524943211	0.974630940468947	0.903409406328934
CD6	0.969823906764554	0.992837420299053	0.970026989964462	0.88931540757724
CD5	0.981075586053223	0.992823401193356	0.977989830394704	0.910027886326346
VPS37C	0.963383948861641	0.986242672735093	0.970025567103552	0.862435878476991
PGA3	0.904589546901239	0.928568894969766	0.90502744919093	0.785920185148451
PGA4	0.844650324059464	0.868587913309515	0.84936495404435	0.706404959047041
PGA5	0.797542581769841	0.833704634972525	0.492676238482932	0.383026488035382
VWCE	0.97268306962398	0.994120500184365	0.971719259376281	0.839469923693564
DDB1	0.825707249241264	0.982126156434811	0.89048304926067	0.695139623438994
CYB561A3	0.85565771761909	0.893017969722881	0.873463256912289	0.66234010743666
TMEM138	0.888065750779293	0.98711357698699	0.897107557225628	0.57638707376133
TMEM216	0.969287891855927	0.990730529819402	0.974194113745973	0.85632207530682
CPSF7	0.952351594144328	0.987515792527725	0.958696420430995	0.616031905381193
SDHAF2	0.350544852069032	0.417987145366719	0.324235648223798	0.283646589226927
PPP1R32	0.972590039315839	0.987139077500306	0.974661171580561	0.788055623088783
LRRC10B	0.984320736253531	0.977936531336807	0.98493267636672	0.90393821346444
SYT7	0.993140047101913	0.998155814909983	0.993785317793	0.863561392678829
DAGLA	0.934437959433135	0.936874989744329	0.935623687601999	0.853817540384791
MYRF	0.994093162000069	0.997726785154998	0.994515997454767	0.860935625098034
TMEM258	0.903342051798347	0.976049185241506	0.920430254759522	0.672113282020898
FEN1	0.981495447466894	0.992466350339289	0.985275308125496	0.815373883672103
FADS2	0.99056606065521	0.997434154738058	0.990591426691148	0.915385774126007
FADS1	0.987771481340353	0.996336421794511	0.988784855828034	0.900475119106108
FADS3	0.98939361674553	0.996232444616471	0.992188050413665	0.795576358093247
RAB3IL1	0.989634151191539	0.997201874174593	0.990717508109426	0.835841781468818
BEST1	0.815818413101675	0.546037646888909	0.830792983768554	0.677606689057576
FTH1	0.953739914261448	0.946569957432141	0.918376692265395	0.774241933695402
INCENP	0.972460320579007	0.994610391753966	0.973943968358681	0.848224704678534
SCGB2A1	0.985622254456555	0.958825130342498	0.985141858649655	0.963841306490617
SCGB1D2	0.960286891719198	0.847436404109363	0.959700817704582	0.933292605553424
SCGB2A2	0.952741654532654	0.843055608289401	0.952249848148265	0.918926409623535
ASRGL1	0.985440309278756	0.9973404134588	0.986596500469673	0.81043845850657
SCGB1A1	0.933263693388154	0.892087098924871	0.933259404536003	0.927407471108419
AHNAK	0.970095126741668	0.997243940927804	0.971996344224171	0.855450719240793
TUT1	0.882858765518117	0.9298332942125	0.87625447164029	0.557533594220639
MTA2	0.951005179941497	0.984821660933733	0.957456146805564	0.741615271556012
EML3	0.944763804430574	0.985384806394699	0.9482216677274	0.484499440785377
ROM1	0.960068332958582	0.932735739032521	0.946779169756907	0.819606417567915
B3GAT3	0.962135599308251	0.987905472750305	0.969652059645853	0.704208279789034
GANAB	0.92775487749973	0.977702724798938	0.938003502989531	0.57197126816498
INTS5	0.587109229458051	0.585366805888535	0.590827728725434	0.49561650628922
METTL12	0.931602412258152	0.772920939372117	0.935128970764944	0.712741660182691
UBXN1	0.961236054752477	0.986731944833533	0.968033313335698	0.813886226143454
LRRN4CL	0.99207630317217	0.985309995602603	0.992576484580602	0.959446461828156
BSCL2	0.494766100367692	0.710144201008645	0.628933857672284	0.577669769346664
GNG3	0.547585123121845	0.522697322791271	0.542148537573395	0.53786366509728
HNRNPUL2	0.923435121130271	0.896491157295583	0.926152311211177	0.782072220051382
TTC9C	0.913563946856945	0.981662443558721	0.920252293324448	0.705525517733737
ZBTB3	0.888759820212561	0.984815327669792	0.888634817270532	0.76858740087411
POLR2G	0.941060220156638	0.982669728400621	0.951458925283622	0.744698516748862
TAF6L	0.93136045285826	0.985284713382432	0.937157856450443	0.603958280233046
TMEM223	0.890144723611776	0.824882901937599	0.895861394146756	0.704873587452242
TMEM179B	0.940735904242175	0.957888869138718	0.948984791953052	0.665612041139272
NXF1	0.896513425305266	0.989996297466863	0.940637377245229	0.616728112972018
STX5	0.941274901035235	0.978857626867002	0.950135112160613	0.658163890999412
WDR74	0.897862413761128	0.966394799633466	0.908576273663306	0.644236597003723
SLC3A2	0.981381906874652	0.99294911754022	0.984987873026137	0.817530350405393
CHRM1	0.952540980576464	0.957457839234108	0.952569597362395	0.904926081945634
SLC22A10	0.947034655203015	0.92086412314049	0.947052402464411	0.928647109939714
HRASLS5	0.980365523667196	0.971888862085955	0.980189764076062	0.947647413301302
LGALS12	0.966201663158499	0.939774544799436	0.966488928999797	0.933118590339877
RARRES3	0.991980176638652	0.996788543640663	0.993600182958569	0.896461376080219
HRASLS2	0.952174775663207	0.921528749360786	0.952382154200016	0.909006904976429
PLA2G16	0.991948397688091	0.997186922761054	0.992273450865607	0.916542942194545
ATL3	0.980422046865397	0.994312483082483	0.98406044052365	0.823675305436753
RTN3	0.96776186113537	0.989611442853306	0.972875533637683	0.817974414600498
C11orf84	0.984631455519849	0.995418597024153	0.987380534034428	0.866421116421295
MARK2	0.954352949555267	0.988728171167254	0.971045690314579	0.790782767023622
RCOR2	0.951425290141638	0.959789440565191	0.954109537309938	0.896088670713323
NAA40	0.973347158461445	0.992987965336281	0.972642200629478	0.719214814616023
COX8A	0.940379567393369	0.97806242603103	0.948792787317309	0.791891647370704
OTUB1	0.927761421560219	0.977777017872406	0.928739597787758	0.660980343024304
MACROD1	0.971273744268262	0.986462289623115	0.975304577244203	0.854692489474465
FLRT1	0.987300241821513	0.987681052046779	0.988099855362267	0.88641807780468
STIP1	0.967000000659592	0.990501353868165	0.971337508643426	0.797397876444537
FERMT3	0.965550530786181	0.992166598971544	0.972523677756916	0.85382603117136
TRPT1	0.942399106852402	0.950688618404119	0.951546299287799	0.734066128035385
NUDT22	0.939294070853267	0.947299790792039	0.946877963353907	0.671010737487629
DNAJC4	0.957886623441783	0.981613922861037	0.963747868732044	0.728920590272369
VEGFB	0.98657268794783	0.995505808844234	0.989184560169154	0.890322153734117
FKBP2	0.968835997199601	0.986206883707285	0.973693197546983	0.826504232229298
PPP1R14B	0.976934188033513	0.9862087619224	0.975112154560836	0.748969043534767
PLCB3	0.976317189015463	0.992836664024782	0.979712892844041	0.760933455485493
BAD	0.941933059503817	0.962925836130188	0.949820934601552	0.806416138244083
GPR137	0.949686344692578	0.951629416848922	0.958115246482366	0.742943732079943
KCNK4	0.642073956563793	0.877284156086149	0.682702932544889	0.665700788295634
ESRRA	0.958433303580763	0.961367397037946	0.960390887846803	0.755235347966647
TRMT112	0.920424006138756	0.899537426832244	0.927961578473168	0.767030571756356
PRDX5	0.976230611919255	0.990529252450548	0.981088714965624	0.861522418897522
CCDC88B	0.97939294427492	0.996028358429526	0.978619223355214	0.796908276874668
RPS6KA4	0.96113219184061	0.98825840514423	0.962466042687886	0.742501830201074
SLC22A11	0.86869802251927	0.841468616132928	0.868471149044597	0.845254806467844
NRXN2	0.981631026058108	0.997000814366235	0.982245470592183	0.908364859126019
RASGRP2	0.98736991428444	0.997208747761719	0.988079548709244	0.837906077199028
PYGM	0.993960071289774	0.995451702729655	0.994856816978959	0.928861188617759
SF1	0.905927639683798	0.987514906906013	0.926567026043825	0.609114975217015
MAP4K2	0.975454893429199	0.984927829696375	0.981808630489744	0.78079956812357
MEN1	0.954031616656141	0.985029208358416	0.957667178488396	0.606957558358036
CDC42BPG	0.989920488236557	0.998571958862718	0.99155275952609	0.915096139119827
EHD1	0.97314899915526	0.994213864522206	0.960626665795326	0.816502553204433
ATG2A	0.887503859450088	0.986077046560374	0.945729906878578	0.485547254775059
PPP2R5B	0.973945071164954	0.986660740960215	0.977132869385176	0.796311095569489
GPHA2	0.589631415243716	0.57203665978041	0.591644566956416	0.568432416664239
BATF2	0.991697780306619	0.996480440353563	0.991860329886204	0.916874439302691
ARL2	0.982079090137007	0.991017527817232	0.984818687874081	0.901288757372395
SAC3D1	0.813853273244912	0.872946236497203	0.81610517667442	0.743719748408831
NAALADL1	0.969958774022073	0.98937954536062	0.972599985446633	0.859546502094279
CDCA5	0.984918203535976	0.995580227843919	0.984029184114524	0.849634340754322
ZFPL1	0.932782585955033	0.960923773201776	0.942258858861212	0.728807090882596
VPS51	0.922805351438218	0.977798215639243	0.908027625871938	0.792313458858743
TM7SF2	0.987969910946697	0.996096096062811	0.990263428639684	0.933083814393745
ZNHIT2	0.967833406316027	0.985800190928747	0.973206613962206	0.794574582079305
FAU	0.945217146177946	0.979353487723175	0.950279779667901	0.776496620017889
SYVN1	0.927331604922161	0.877094551134401	0.935279850078856	0.548924433585606
MRPL49	0.786689877327789	0.778087434585638	0.792917214055782	0.656882985099205
SPDYC	0.838250567986637	0.814143297763675	0.834871612515097	0.81346955482311
CAPN1	0.952820770309738	0.989876035440123	0.964170352801494	0.805567354649025
POLA2	0.940119812933527	0.989666186164193	0.940531787676431	0.816083184366796
CDC42EP2	0.993245582734666	0.997511114026884	0.994476913778858	0.922769674137308
DPF2	0.970960454003797	0.992277508878735	0.968476070394012	0.851166094362891
TIGD3	0.932942395328715	0.901703511194722	0.934011830222334	0.878029494344592
SLC25A45	0.985396434782685	0.992633401586597	0.986369314402359	0.799584870203769
FRMD8	0.970959554468629	0.990818778057333	0.973272941084998	0.677665003560023
SCYL1	0.895492305633673	0.982033233729676	0.933338323281165	0.615088149222715
LTBP3	0.980664578093542	0.9965561736793	0.982804357361374	0.76780556206903
SSSCA1	0.897239382719978	0.758810738647625	0.913784406550268	0.764061764341029
EHBP1L1	0.964150780020929	0.99379162300733	0.96748545026475	0.852066632663237
KCNK7	0.940305128753679	0.986255946710948	0.940257121617743	0.826660714707171
MAP3K11	0.959380624350249	0.986035781481954	0.970594451612057	0.478363129590543
SIPA1	0.892032108120944	0.992075251035844	0.916162087850659	0.628760487044539
RELA	0.939138308293723	0.985230375014998	0.947783435104065	0.61706161577433
KAT5	0.892930706109305	0.917509262374595	0.911921677005746	0.779621847350023
RNASEH2C	0.960908030469133	0.903157146973239	0.965767573931607	0.837495078708028
AP5B1	0.973556298563203	0.98760662295444	0.96392184810312	0.694676105187608
OVOL1	0.960408674022785	0.966736282865894	0.960353216964669	0.911639804749582
CFL1	0.964687931890454	0.988947767677147	0.972765914403584	0.731931731748596
SNX32	0.773701616754102	0.527386628244445	0.773519202147307	0.76382623051099
MUS81	0.958242529907913	0.991125379002596	0.97085158492169	0.674501606845571
EFEMP2	0.991636734740199	0.997567257437121	0.993065815970376	0.904299184606411
CTSW	0.983178787889335	0.983802630935023	0.983375441011085	0.929309232877098
FIBP	0.934407882913237	0.975922442044794	0.946965202725852	0.692464362242116
CCDC85B	0.987674811101364	0.994701000693363	0.990824307973369	0.73925991239222
FOSL1	0.993192761871862	0.994470221444456	0.993530536100765	0.908207469110503
C11orf68	0.976967290025129	0.992989601748017	0.981500872280412	0.815955323563546
DRAP1	0.972396595192284	0.992442944564246	0.977001400667564	0.789874359399996
SART1	0.823067464738974	0.984000543569761	0.821188139412304	0.651180665907502
EIF1AD	0.8439326658566	0.97178376670358	0.851933337003843	0.632523416444278
BANF1	0.954929038102313	0.984952108872757	0.958505685550485	0.78686820668073
CST6	0.983385011540972	0.950010749231435	0.983536134073715	0.956605974451944
CATSPER1	0.862596512278417	0.908672962762432	0.862098982144141	0.825917822848772
GAL3ST3	0.973313820664416	0.938754377900541	0.973460587964313	0.971105380917256
SF3B2	0.906579970343852	0.986986808061475	0.932734162774162	0.660083280483363
PACS1	0.974943098280061	0.993848935430714	0.97854436205013	0.829161793272533
KLC2	0.97753388390276	0.993970902720208	0.980509401541077	0.803169505733595
RAB1B	0.910834631558343	0.970183334609398	0.924016933985194	0.717118684724612
CNIH2	0.931184200519429	0.886184694724384	0.932705132866607	0.742334955164599
YIF1A	0.91553941995995	0.963853139812355	0.934092886516045	0.584426949980429
TMEM151A	0.965439267647533	0.905167645005593	0.965481185342628	0.876431797981842
CD248	0.996041421613731	0.998496870703277	0.996820935839833	0.911313496138164
RIN1	0.98316375915711	0.995435795463796	0.984935845748818	0.833394803065617
BRMS1	0.94936181966007	0.980265173961499	0.959177754955791	0.763683084609148
SLC29A2	0.977844281340961	0.986527991158927	0.980341756299398	0.743818012177422
NPAS4	0.976038124099374	0.969834785046058	0.976735939514	0.925727021923397
